mention_id,doc_id,sentence_id,product_canonical,alias_matched,start_char,end_char,match_method
med:pmid:37757995:sec:results:sent:11:sacubitril_valsartan:168-172,med:pmid:37757995,med:pmid:37757995:sec:results:sent:11,sacubitril_valsartan,ARNI,168,172,regex
med:pmid:39544776:sec:title:sent:0:sacubitril_valsartan:95-115,med:pmid:39544776,med:pmid:39544776:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,95,115,regex
med:pmid:39544776:sec:introduction:sent:1:sacubitril_valsartan:38-58,med:pmid:39544776,med:pmid:39544776:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,38,58,regex
med:pmid:39544776:sec:introduction:sent:1:enalapril:71-80,med:pmid:39544776,med:pmid:39544776:sec:introduction:sent:1,enalapril,enalapril,71,80,regex
med:pmid:39544776:sec:methods:sent:3:sacubitril_valsartan:64-84,med:pmid:39544776,med:pmid:39544776:sec:methods:sent:3,sacubitril_valsartan,sacubitril/valsartan,64,84,regex
med:pmid:39544776:sec:methods:sent:3:enalapril:167-176,med:pmid:39544776,med:pmid:39544776:sec:methods:sent:3,enalapril,enalapril,167,176,regex
med:pmid:39544776:sec:methods:sent:3:enalapril:167-184,med:pmid:39544776,med:pmid:39544776:sec:methods:sent:3,enalapril,enalapril maleate,167,184,regex
med:pmid:39544776:sec:conclusion:sent:11:sacubitril_valsartan:27-47,med:pmid:39544776,med:pmid:39544776:sec:conclusion:sent:11,sacubitril_valsartan,sacubitril/valsartan,27,47,regex
med:pmid:39156077:sec:results:sent:9:enalapril:189-193,med:pmid:39156077,med:pmid:39156077:sec:results:sent:9,enalapril,ACEI,189,193,regex
med:pmid:39156077:sec:results:sent:9:sacubitril_valsartan:198-202,med:pmid:39156077,med:pmid:39156077:sec:results:sent:9,sacubitril_valsartan,ARNI,198,202,regex
med:pmid:39105079:sec:introduction:sent:1:sacubitril_valsartan:52-56,med:pmid:39105079,med:pmid:39105079:sec:introduction:sent:1,sacubitril_valsartan,ARNI,52,56,regex
med:pmid:39105079:sec:introduction:sent:2:sacubitril_valsartan:54-58,med:pmid:39105079,med:pmid:39105079:sec:introduction:sent:2,sacubitril_valsartan,ARNI,54,58,regex
med:pmid:39105079:sec:introduction:sent:2:enalapril:135-139,med:pmid:39105079,med:pmid:39105079:sec:introduction:sent:2,enalapril,ACEI,135,139,regex
med:pmid:39105079:sec:methods:sent:3:sacubitril_valsartan:120-124,med:pmid:39105079,med:pmid:39105079:sec:methods:sent:3,sacubitril_valsartan,ARNI,120,124,regex
med:pmid:39105079:sec:methods:sent:3:enalapril:128-132,med:pmid:39105079,med:pmid:39105079:sec:methods:sent:3,enalapril,ACEI,128,132,regex
med:pmid:39105079:sec:results:sent:7:sacubitril_valsartan:80-84,med:pmid:39105079,med:pmid:39105079:sec:results:sent:7,sacubitril_valsartan,ARNI,80,84,regex
med:pmid:39105079:sec:results:sent:7:enalapril:105-109,med:pmid:39105079,med:pmid:39105079:sec:results:sent:7,enalapril,ACEI,105,109,regex
med:pmid:39105079:sec:results:sent:9:sacubitril_valsartan:92-96,med:pmid:39105079,med:pmid:39105079:sec:results:sent:9,sacubitril_valsartan,ARNI,92,96,regex
med:pmid:39105079:sec:results:sent:9:enalapril:119-123,med:pmid:39105079,med:pmid:39105079:sec:results:sent:9,enalapril,ACEI,119,123,regex
med:pmid:39105079:sec:conclusion:sent:12:sacubitril_valsartan:0-4,med:pmid:39105079,med:pmid:39105079:sec:conclusion:sent:12,sacubitril_valsartan,ARNI,0,4,regex
med:pmid:39105079:sec:conclusion:sent:12:enalapril:164-168,med:pmid:39105079,med:pmid:39105079:sec:conclusion:sent:12,enalapril,ACEI,164,168,regex
med:pmid:39033432:sec:title:sent:0:sacubitril_valsartan:41-61,med:pmid:39033432,med:pmid:39033432:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,41,61,regex
med:pmid:39033432:sec:abstract:sent:1:sacubitril_valsartan:84-104,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:1,sacubitril_valsartan,sacubitril/valsartan,84,104,regex
med:pmid:39033432:sec:abstract:sent:1:sacubitril_valsartan:106-147,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:1,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,106,147,regex
med:pmid:39033432:sec:abstract:sent:1:sacubitril_valsartan:149-153,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:1,sacubitril_valsartan,ARNI,149,153,regex
med:pmid:39033432:sec:abstract:sent:2:sacubitril_valsartan:62-66,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:2,sacubitril_valsartan,ARNI,62,66,regex
med:pmid:39033432:sec:abstract:sent:2:enalapril:122-127,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:2,enalapril,ACEIs,122,127,regex
med:pmid:39033432:sec:abstract:sent:7:enalapril:34-38,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:7,enalapril,ACEI,34,38,regex
med:pmid:39033432:sec:abstract:sent:7:sacubitril_valsartan:54-58,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:7,sacubitril_valsartan,ARNI,54,58,regex
med:pmid:39033432:sec:abstract:sent:8:sacubitril_valsartan:105-109,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:8,sacubitril_valsartan,ARNI,105,109,regex
med:pmid:39033432:sec:abstract:sent:10:sacubitril_valsartan:41-45,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:10,sacubitril_valsartan,ARNI,41,45,regex
med:pmid:39033432:sec:abstract:sent:10:enalapril:102-107,med:pmid:39033432,med:pmid:39033432:sec:abstract:sent:10,enalapril,ACEIs,102,107,regex
med:pmid:38359813:sec:introduction:sent:1:enalapril:201-206,med:pmid:38359813,med:pmid:38359813:sec:introduction:sent:1,enalapril,ACEIs,201,206,regex
med:pmid:38359813:sec:introduction:sent:1:sacubitril_valsartan:260-265,med:pmid:38359813,med:pmid:38359813:sec:introduction:sent:1,sacubitril_valsartan,ARNIs,260,265,regex
med:pmid:38359813:sec:results:sent:7:enalapril:73-77,med:pmid:38359813,med:pmid:38359813:sec:results:sent:7,enalapril,ACEI,73,77,regex
med:pmid:38359813:sec:results:sent:7:sacubitril_valsartan:116-121,med:pmid:38359813,med:pmid:38359813:sec:results:sent:7,sacubitril_valsartan,ARNIs,116,121,regex
med:pmid:38359813:sec:conclusion:sent:12:sacubitril_valsartan:9-14,med:pmid:38359813,med:pmid:38359813:sec:conclusion:sent:12,sacubitril_valsartan,ARNIs,9,14,regex
med:pmid:38359813:sec:conclusion:sent:13:sacubitril_valsartan:84-88,med:pmid:38359813,med:pmid:38359813:sec:conclusion:sent:13,sacubitril_valsartan,ARNI,84,88,regex
med:pmid:38356826:sec:title:sent:0:sacubitril_valsartan:78-98,med:pmid:38356826,med:pmid:38356826:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,78,98,regex
med:pmid:38356826:sec:title:sent:0:enalapril:102-111,med:pmid:38356826,med:pmid:38356826:sec:title:sent:0,enalapril,enalapril,102,111,regex
med:pmid:38356826:sec:introduction:sent:1:sacubitril_valsartan:80-100,med:pmid:38356826,med:pmid:38356826:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,80,100,regex
med:pmid:38356826:sec:introduction:sent:1:enalapril:104-113,med:pmid:38356826,med:pmid:38356826:sec:introduction:sent:1,enalapril,enalapril,104,113,regex
med:pmid:38356826:sec:methods:sent:3:sacubitril_valsartan:104-124,med:pmid:38356826,med:pmid:38356826:sec:methods:sent:3,sacubitril_valsartan,sacubitril/valsartan,104,124,regex
med:pmid:38356826:sec:methods:sent:3:sacubitril_valsartan:136-156,med:pmid:38356826,med:pmid:38356826:sec:methods:sent:3,sacubitril_valsartan,sacubitril/valsartan,136,156,regex
med:pmid:38356826:sec:methods:sent:3:enalapril:200-209,med:pmid:38356826,med:pmid:38356826:sec:methods:sent:3,enalapril,enalapril,200,209,regex
med:pmid:38356826:sec:methods:sent:3:enalapril:221-230,med:pmid:38356826,med:pmid:38356826:sec:methods:sent:3,enalapril,enalapril,221,230,regex
med:pmid:38356826:sec:results:sent:5:sacubitril_valsartan:47-67,med:pmid:38356826,med:pmid:38356826:sec:results:sent:5,sacubitril_valsartan,sacubitril/valsartan,47,67,regex
med:pmid:38356826:sec:conclusion:sent:6:sacubitril_valsartan:46-66,med:pmid:38356826,med:pmid:38356826:sec:conclusion:sent:6,sacubitril_valsartan,sacubitril/valsartan,46,66,regex
med:pmid:38356826:sec:conclusion:sent:6:enalapril:121-130,med:pmid:38356826,med:pmid:38356826:sec:conclusion:sent:6,enalapril,enalapril,121,130,regex
med:pmid:37933184:sec:title:sent:0:sacubitril_valsartan:0-20,med:pmid:37933184,med:pmid:37933184:sec:title:sent:0,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:37933184:sec:introduction:sent:1:sacubitril_valsartan:62-82,med:pmid:37933184,med:pmid:37933184:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,62,82,regex
med:pmid:37933184:sec:introduction:sent:1:sacubitril_valsartan:130-134,med:pmid:37933184,med:pmid:37933184:sec:introduction:sent:1,sacubitril_valsartan,ARNI,130,134,regex
med:pmid:37933184:sec:introduction:sent:2:sacubitril_valsartan:98-118,med:pmid:37933184,med:pmid:37933184:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,98,118,regex
med:pmid:37933184:sec:results:sent:3:sacubitril_valsartan:67-71,med:pmid:37933184,med:pmid:37933184:sec:results:sent:3,sacubitril_valsartan,ARNI,67,71,regex
med:pmid:37933184:sec:results:sent:3:enalapril:76-89,med:pmid:37933184,med:pmid:37933184:sec:results:sent:3,enalapril,ACE Inhibitor,76,89,regex
med:pmid:37933184:sec:results:sent:7:sacubitril_valsartan:10-14,med:pmid:37933184,med:pmid:37933184:sec:results:sent:7,sacubitril_valsartan,ARNI,10,14,regex
med:pmid:37933184:sec:results:sent:7:sacubitril_valsartan:145-149,med:pmid:37933184,med:pmid:37933184:sec:results:sent:7,sacubitril_valsartan,ARNI,145,149,regex
med:pmid:37933184:sec:results:sent:8:sacubitril_valsartan:117-121,med:pmid:37933184,med:pmid:37933184:sec:results:sent:8,sacubitril_valsartan,ARNI,117,121,regex
med:pmid:37933184:sec:results:sent:9:sacubitril_valsartan:14-18,med:pmid:37933184,med:pmid:37933184:sec:results:sent:9,sacubitril_valsartan,ARNI,14,18,regex
med:pmid:37933184:sec:conclusion:sent:10:sacubitril_valsartan:82-86,med:pmid:37933184,med:pmid:37933184:sec:conclusion:sent:10,sacubitril_valsartan,ARNI,82,86,regex
med:pmid:37640175:sec:abstract:sent:6:enalapril:78-118,med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:6,enalapril,Angiotensin Converting Enzyme inhibitors,78,118,regex
med:pmid:37640175:sec:abstract:sent:6:enalapril:120-124,med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:6,enalapril,ACEi,120,124,regex
med:pmid:37640175:sec:abstract:sent:6:sacubitril_valsartan:159-200,med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:6,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,159,200,regex
med:pmid:37640175:sec:abstract:sent:6:sacubitril_valsartan:202-206,med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:6,sacubitril_valsartan,ARNI,202,206,regex
med:pmid:37640175:sec:abstract:sent:7:enalapril:51-55,med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:7,enalapril,ACEi,51,55,regex
med:pmid:37640175:sec:abstract:sent:7:sacubitril_valsartan:60-64,med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:7,sacubitril_valsartan,ARNI,60,64,regex
med:pmid:37640175:sec:abstract:sent:12:sacubitril_valsartan:67-71,med:pmid:37640175,med:pmid:37640175:sec:abstract:sent:12,sacubitril_valsartan,ARNI,67,71,regex
med:pmid:37217135:sec:results:sent:8:enalapril:81-85,med:pmid:37217135,med:pmid:37217135:sec:results:sent:8,enalapril,ACEI,81,85,regex
med:pmid:37217135:sec:results:sent:8:sacubitril_valsartan:174-178,med:pmid:37217135,med:pmid:37217135:sec:results:sent:8,sacubitril_valsartan,ARNi,174,178,regex
med:pmid:37217135:sec:results:sent:9:enalapril:110-114,med:pmid:37217135,med:pmid:37217135:sec:results:sent:9,enalapril,ACEI,110,114,regex
med:pmid:37217135:sec:results:sent:9:sacubitril_valsartan:119-123,med:pmid:37217135,med:pmid:37217135:sec:results:sent:9,sacubitril_valsartan,ARNi,119,123,regex
med:pmid:37195574:sec:title:sent:0:sacubitril_valsartan:27-47,med:pmid:37195574,med:pmid:37195574:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,27,47,regex
med:pmid:37195574:sec:introduction:sent:1:sacubitril_valsartan:0-20,med:pmid:37195574,med:pmid:37195574:sec:introduction:sent:1,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:37195574:sec:introduction:sent:1:sacubitril_valsartan:53-94,med:pmid:37195574,med:pmid:37195574:sec:introduction:sent:1,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,53,94,regex
med:pmid:37195574:sec:introduction:sent:3:sacubitril_valsartan:37-57,med:pmid:37195574,med:pmid:37195574:sec:introduction:sent:3,sacubitril_valsartan,sacubitril/valsartan,37,57,regex
med:pmid:37195574:sec:methods:sent:4:sacubitril_valsartan:112-132,med:pmid:37195574,med:pmid:37195574:sec:methods:sent:4,sacubitril_valsartan,sacubitril/valsartan,112,132,regex
med:pmid:37195574:sec:methods:sent:4:enalapril:138-142,med:pmid:37195574,med:pmid:37195574:sec:methods:sent:4,enalapril,ACEI,138,142,regex
med:pmid:37195574:sec:results:sent:8:sacubitril_valsartan:35-55,med:pmid:37195574,med:pmid:37195574:sec:results:sent:8,sacubitril_valsartan,sacubitril/valsartan,35,55,regex
med:pmid:37195574:sec:results:sent:9:sacubitril_valsartan:32-52,med:pmid:37195574,med:pmid:37195574:sec:results:sent:9,sacubitril_valsartan,sacubitril/valsartan,32,52,regex
med:pmid:37195574:sec:results:sent:10:sacubitril_valsartan:68-88,med:pmid:37195574,med:pmid:37195574:sec:results:sent:10,sacubitril_valsartan,sacubitril/valsartan,68,88,regex
med:pmid:37195574:sec:results:sent:10:enalapril:187-191,med:pmid:37195574,med:pmid:37195574:sec:results:sent:10,enalapril,ACEI,187,191,regex
med:pmid:37195574:sec:results:sent:11:sacubitril_valsartan:87-107,med:pmid:37195574,med:pmid:37195574:sec:results:sent:11,sacubitril_valsartan,sacubitril/valsartan,87,107,regex
med:pmid:37195574:sec:results:sent:12:sacubitril_valsartan:33-53,med:pmid:37195574,med:pmid:37195574:sec:results:sent:12,sacubitril_valsartan,sacubitril/valsartan,33,53,regex
med:pmid:37195574:sec:results:sent:13:sacubitril_valsartan:97-117,med:pmid:37195574,med:pmid:37195574:sec:results:sent:13,sacubitril_valsartan,sacubitril/valsartan,97,117,regex
med:pmid:37195574:sec:conclusion:sent:14:sacubitril_valsartan:34-54,med:pmid:37195574,med:pmid:37195574:sec:conclusion:sent:14,sacubitril_valsartan,sacubitril/valsartan,34,54,regex
med:pmid:37195574:sec:conclusion:sent:15:sacubitril_valsartan:6-26,med:pmid:37195574,med:pmid:37195574:sec:conclusion:sent:15,sacubitril_valsartan,sacubitril/valsartan,6,26,regex
med:pmid:38040431:sec:introduction:sent:7:enalapril:320-324,med:pmid:38040431,med:pmid:38040431:sec:introduction:sent:7,enalapril,ACEi,320,324,regex
med:pmid:38040431:sec:introduction:sent:7:sacubitril_valsartan:360-401,med:pmid:38040431,med:pmid:38040431:sec:introduction:sent:7,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,360,401,regex
med:pmid:38040431:sec:introduction:sent:7:sacubitril_valsartan:403-407,med:pmid:38040431,med:pmid:38040431:sec:introduction:sent:7,sacubitril_valsartan,ARNI,403,407,regex
med:pmid:38040431:sec:introduction:sent:11:enalapril:108-112,med:pmid:38040431,med:pmid:38040431:sec:introduction:sent:11,enalapril,ACEi,108,112,regex
med:pmid:38040431:sec:introduction:sent:11:sacubitril_valsartan:117-121,med:pmid:38040431,med:pmid:38040431:sec:introduction:sent:11,sacubitril_valsartan,ARNI,117,121,regex
med:pmid:37989299:sec:title:sent:0:sacubitril_valsartan:23-43,med:pmid:37989299,med:pmid:37989299:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,23,43,regex
med:pmid:37989299:sec:introduction:sent:2:sacubitril_valsartan:40-60,med:pmid:37989299,med:pmid:37989299:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,40,60,regex
med:pmid:37989299:sec:results:sent:5:sacubitril_valsartan:47-67,med:pmid:37989299,med:pmid:37989299:sec:results:sent:5,sacubitril_valsartan,sacubitril/valsartan,47,67,regex
med:pmid:37989299:sec:results:sent:5:enalapril:72-81,med:pmid:37989299,med:pmid:37989299:sec:results:sent:5,enalapril,enalapril,72,81,regex
med:pmid:37989299:sec:results:sent:6:sacubitril_valsartan:101-121,med:pmid:37989299,med:pmid:37989299:sec:results:sent:6,sacubitril_valsartan,sacubitril/valsartan,101,121,regex
med:pmid:37989299:sec:results:sent:6:enalapril:136-145,med:pmid:37989299,med:pmid:37989299:sec:results:sent:6,enalapril,enalapril,136,145,regex
med:pmid:37989299:sec:results:sent:7:sacubitril_valsartan:205-225,med:pmid:37989299,med:pmid:37989299:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,205,225,regex
med:pmid:37989299:sec:results:sent:7:enalapril:231-240,med:pmid:37989299,med:pmid:37989299:sec:results:sent:7,enalapril,enalapril,231,240,regex
med:pmid:37989299:sec:conclusion:sent:8:sacubitril_valsartan:16-36,med:pmid:37989299,med:pmid:37989299:sec:conclusion:sent:8,sacubitril_valsartan,sacubitril/valsartan,16,36,regex
med:pmid:37989299:sec:conclusion:sent:8:enalapril:51-60,med:pmid:37989299,med:pmid:37989299:sec:conclusion:sent:8,enalapril,enalapril,51,60,regex
med:pmid:37989299:sec:conclusion:sent:9:sacubitril_valsartan:69-89,med:pmid:37989299,med:pmid:37989299:sec:conclusion:sent:9,sacubitril_valsartan,sacubitril/valsartan,69,89,regex
med:pmid:37705397:sec:introduction:sent:1:sacubitril_valsartan:67-71,med:pmid:37705397,med:pmid:37705397:sec:introduction:sent:1,sacubitril_valsartan,ARNI,67,71,regex
med:pmid:37705397:sec:introduction:sent:2:sacubitril_valsartan:23-27,med:pmid:37705397,med:pmid:37705397:sec:introduction:sent:2,sacubitril_valsartan,ARNI,23,27,regex
med:pmid:37705397:sec:introduction:sent:3:sacubitril_valsartan:51-55,med:pmid:37705397,med:pmid:37705397:sec:introduction:sent:3,sacubitril_valsartan,ARNI,51,55,regex
med:pmid:37705397:sec:introduction:sent:3:enalapril:116-121,med:pmid:37705397,med:pmid:37705397:sec:introduction:sent:3,enalapril,ACEIs,116,121,regex
med:pmid:37705397:sec:results:sent:4:sacubitril_valsartan:112-116,med:pmid:37705397,med:pmid:37705397:sec:results:sent:4,sacubitril_valsartan,ARNI,112,116,regex
med:pmid:37705397:sec:results:sent:4:enalapril:120-125,med:pmid:37705397,med:pmid:37705397:sec:results:sent:4,enalapril,ACEIs,120,125,regex
med:pmid:37705397:sec:results:sent:6:sacubitril_valsartan:14-18,med:pmid:37705397,med:pmid:37705397:sec:results:sent:6,sacubitril_valsartan,ARNI,14,18,regex
med:pmid:37705397:sec:results:sent:6:enalapril:34-39,med:pmid:37705397,med:pmid:37705397:sec:results:sent:6,enalapril,ACEIs,34,39,regex
med:pmid:37705397:sec:results:sent:8:sacubitril_valsartan:0-4,med:pmid:37705397,med:pmid:37705397:sec:results:sent:8,sacubitril_valsartan,ARNI,0,4,regex
med:pmid:37705397:sec:results:sent:8:enalapril:47-52,med:pmid:37705397,med:pmid:37705397:sec:results:sent:8,enalapril,ACEIs,47,52,regex
med:pmid:37705397:sec:results:sent:9:sacubitril_valsartan:132-137,med:pmid:37705397,med:pmid:37705397:sec:results:sent:9,sacubitril_valsartan,ARNIs,132,137,regex
med:pmid:37705397:sec:results:sent:9:enalapril:197-202,med:pmid:37705397,med:pmid:37705397:sec:results:sent:9,enalapril,ACEIs,197,202,regex
med:pmid:37705397:sec:conclusion:sent:10:sacubitril_valsartan:150-154,med:pmid:37705397,med:pmid:37705397:sec:conclusion:sent:10,sacubitril_valsartan,ARNI,150,154,regex
med:pmid:37705397:sec:conclusion:sent:10:enalapril:209-214,med:pmid:37705397,med:pmid:37705397:sec:conclusion:sent:10,enalapril,ACEIs,209,214,regex
med:pmid:37635080:sec:title:sent:0:sacubitril_valsartan:25-45,med:pmid:37635080,med:pmid:37635080:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,25,45,regex
med:pmid:37635080:sec:introduction:sent:1:sacubitril_valsartan:58-78,med:pmid:37635080,med:pmid:37635080:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,58,78,regex
med:pmid:37635080:sec:introduction:sent:1:enalapril:83-92,med:pmid:37635080,med:pmid:37635080:sec:introduction:sent:1,enalapril,enalapril,83,92,regex
med:pmid:37635080:sec:introduction:sent:2:sacubitril_valsartan:63-83,med:pmid:37635080,med:pmid:37635080:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,63,83,regex
med:pmid:37635080:sec:results:sent:3:sacubitril_valsartan:46-66,med:pmid:37635080,med:pmid:37635080:sec:results:sent:3,sacubitril_valsartan,sacubitril/valsartan,46,66,regex
med:pmid:37635080:sec:results:sent:5:sacubitril_valsartan:16-36,med:pmid:37635080,med:pmid:37635080:sec:results:sent:5,sacubitril_valsartan,sacubitril/valsartan,16,36,regex
med:pmid:37635080:sec:results:sent:7:sacubitril_valsartan:195-215,med:pmid:37635080,med:pmid:37635080:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,195,215,regex
med:pmid:37635080:sec:results:sent:7:sacubitril_valsartan:250-270,med:pmid:37635080,med:pmid:37635080:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,250,270,regex
med:pmid:37635080:sec:results:sent:7:enalapril:321-330,med:pmid:37635080,med:pmid:37635080:sec:results:sent:7,enalapril,enalapril,321,330,regex
med:pmid:37635080:sec:results:sent:7:enalapril:365-374,med:pmid:37635080,med:pmid:37635080:sec:results:sent:7,enalapril,enalapril,365,374,regex
med:pmid:37635080:sec:results:sent:7:sacubitril_valsartan:423-443,med:pmid:37635080,med:pmid:37635080:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,423,443,regex
med:pmid:37635080:sec:results:sent:10:enalapril:124-133,med:pmid:37635080,med:pmid:37635080:sec:results:sent:10,enalapril,enalapril,124,133,regex
med:pmid:37635080:sec:conclusion:sent:11:sacubitril_valsartan:10-30,med:pmid:37635080,med:pmid:37635080:sec:conclusion:sent:11,sacubitril_valsartan,sacubitril/valsartan,10,30,regex
med:pmid:38084196:sec:title:sent:0:sacubitril_valsartan:31-51,med:pmid:38084196,med:pmid:38084196:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,31,51,regex
med:pmid:38084196:sec:title:sent:0:enalapril:56-65,med:pmid:38084196,med:pmid:38084196:sec:title:sent:0,enalapril,Enalapril,56,65,regex
med:pmid:38084196:sec:abstract:sent:1:sacubitril_valsartan:68-88,med:pmid:38084196,med:pmid:38084196:sec:abstract:sent:1,sacubitril_valsartan,sacubitril/valsartan,68,88,regex
med:pmid:38084196:sec:abstract:sent:1:enalapril:93-102,med:pmid:38084196,med:pmid:38084196:sec:abstract:sent:1,enalapril,enalapril,93,102,regex
med:pmid:38084196:sec:results:sent:6:enalapril:93-102,med:pmid:38084196,med:pmid:38084196:sec:results:sent:6,enalapril,enalapril,93,102,regex
med:pmid:38084196:sec:results:sent:6:sacubitril_valsartan:134-154,med:pmid:38084196,med:pmid:38084196:sec:results:sent:6,sacubitril_valsartan,sacubitril/valsartan,134,154,regex
med:pmid:38084196:sec:results:sent:7:enalapril:65-74,med:pmid:38084196,med:pmid:38084196:sec:results:sent:7,enalapril,enalapril,65,74,regex
med:pmid:38084196:sec:results:sent:7:sacubitril_valsartan:97-117,med:pmid:38084196,med:pmid:38084196:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,97,117,regex
med:pmid:38084196:sec:results:sent:8:enalapril:75-84,med:pmid:38084196,med:pmid:38084196:sec:results:sent:8,enalapril,enalapril,75,84,regex
med:pmid:38084196:sec:results:sent:8:sacubitril_valsartan:107-127,med:pmid:38084196,med:pmid:38084196:sec:results:sent:8,sacubitril_valsartan,sacubitril/valsartan,107,127,regex
med:pmid:38084196:sec:results:sent:9:sacubitril_valsartan:98-118,med:pmid:38084196,med:pmid:38084196:sec:results:sent:9,sacubitril_valsartan,sacubitril/valsartan,98,118,regex
med:pmid:38084196:sec:results:sent:9:enalapril:131-140,med:pmid:38084196,med:pmid:38084196:sec:results:sent:9,enalapril,enalapril,131,140,regex
med:pmid:37940331:sec:methods:sent:4:enalapril:81-95,med:pmid:37940331,med:pmid:37940331:sec:methods:sent:4,enalapril,ACE inhibitors,81,95,regex
med:pmid:37940331:sec:methods:sent:4:enalapril:97-101,med:pmid:37940331,med:pmid:37940331:sec:methods:sent:4,enalapril,ACEI,97,101,regex
med:pmid:37940331:sec:methods:sent:4:sacubitril_valsartan:271-275,med:pmid:37940331,med:pmid:37940331:sec:methods:sent:4,sacubitril_valsartan,ARNI,271,275,regex
med:pmid:37940331:sec:results:sent:8:enalapril:28-32,med:pmid:37940331,med:pmid:37940331:sec:results:sent:8,enalapril,ACEI,28,32,regex
med:pmid:37940331:sec:results:sent:8:sacubitril_valsartan:55-59,med:pmid:37940331,med:pmid:37940331:sec:results:sent:8,sacubitril_valsartan,ARNI,55,59,regex
med:pmid:37940331:sec:results:sent:8:enalapril:65-69,med:pmid:37940331,med:pmid:37940331:sec:results:sent:8,enalapril,ACEI,65,69,regex
med:pmid:37940331:sec:results:sent:8:enalapril:149-153,med:pmid:37940331,med:pmid:37940331:sec:results:sent:8,enalapril,ACEI,149,153,regex
med:pmid:37940331:sec:results:sent:9:enalapril:23-27,med:pmid:37940331,med:pmid:37940331:sec:results:sent:9,enalapril,ACEI,23,27,regex
med:pmid:37940331:sec:results:sent:10:enalapril:77-81,med:pmid:37940331,med:pmid:37940331:sec:results:sent:10,enalapril,ACEI,77,81,regex
med:pmid:37940331:sec:conclusion:sent:11:sacubitril_valsartan:34-38,med:pmid:37940331,med:pmid:37940331:sec:conclusion:sent:11,sacubitril_valsartan,ARNI,34,38,regex
med:pmid:37940331:sec:conclusion:sent:11:enalapril:62-66,med:pmid:37940331,med:pmid:37940331:sec:conclusion:sent:11,enalapril,ACEI,62,66,regex
med:pmid:37755814:sec:introduction:sent:4:sacubitril_valsartan:148-152,med:pmid:37755814,med:pmid:37755814:sec:introduction:sent:4,sacubitril_valsartan,ARNI,148,152,regex
med:pmid:37755814:sec:introduction:sent:4:enalapril:158-162,med:pmid:37755814,med:pmid:37755814:sec:introduction:sent:4,enalapril,ACEI,158,162,regex
med:pmid:37755814:sec:introduction:sent:4:sacubitril_valsartan:281-285,med:pmid:37755814,med:pmid:37755814:sec:introduction:sent:4,sacubitril_valsartan,ARNi,281,285,regex
med:pmid:37558137:sec:results:sent:6:enalapril:84-98,med:pmid:37558137,med:pmid:37558137:sec:results:sent:6,enalapril,ACE inhibitors,84,98,regex
med:pmid:37558137:sec:results:sent:6:sacubitril_valsartan:99-103,med:pmid:37558137,med:pmid:37558137:sec:results:sent:6,sacubitril_valsartan,ARNI,99,103,regex
med:pmid:37941691:sec:introduction:sent:1:sacubitril_valsartan:0-20,med:pmid:37941691,med:pmid:37941691:sec:introduction:sent:1,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
