doc_id,sentence_id,product_a,product_b,count
med:pmid:36128010,med:pmid:36128010:sec:introduction:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36128010,med:pmid:36128010:sec:methods:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:36128010,med:pmid:36128010:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36128010,med:pmid:36128010:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:35927632,med:pmid:35927632:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35761118,med:pmid:35761118:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:35525261,med:pmid:35525261:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:35525261,med:pmid:35525261:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35525261,med:pmid:35525261:sec:results:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35525261,med:pmid:35525261:sec:results:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35525261,med:pmid:35525261:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35525261,med:pmid:35525261:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:35525261,med:pmid:35525261:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35332595,med:pmid:35332595:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35874853,med:pmid:35874853:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35868319,med:pmid:35868319:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35560696,med:pmid:35560696:sec:results:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35301107,med:pmid:35301107:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35301107,med:pmid:35301107:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35301107,med:pmid:35301107:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:36713022,med:pmid:36713022:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36713022,med:pmid:36713022:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35717169,med:pmid:35717169:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35717169,med:pmid:35717169:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35654526,med:pmid:35654526:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:33725113,med:pmid:33725113:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35621872,med:pmid:35621872:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35483448,med:pmid:35483448:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:35483448,med:pmid:35483448:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35483448,med:pmid:35483448:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35483448,med:pmid:35483448:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:35483448,med:pmid:35483448:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35483448,med:pmid:35483448:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35483448,med:pmid:35483448:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:35483448,med:pmid:35483448:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:35257446,med:pmid:35257446:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:34993995,med:pmid:34993995:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35919792,med:pmid:35919792:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35260016,med:pmid:35260016:sec:introduction:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35253964,med:pmid:35253964:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35404555,med:pmid:35404555:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35404555,med:pmid:35404555:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35365031,med:pmid:35365031:sec:methods:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:35343504,med:pmid:35343504:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:35094306,med:pmid:35094306:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:34969175,med:pmid:34969175:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:34969175,med:pmid:34969175:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:35282662,med:pmid:35282662:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35282662,med:pmid:35282662:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35282662,med:pmid:35282662:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35282662,med:pmid:35282662:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35282662,med:pmid:35282662:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:35282662,med:pmid:35282662:sec:results:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:35268260,med:pmid:35268260:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35268260,med:pmid:35268260:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35200707,med:pmid:35200707:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35115085,med:pmid:35115085:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35115085,med:pmid:35115085:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:35115084,med:pmid:35115084:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:33119090,med:pmid:33119090:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36818914,med:pmid:36818914:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:36712243,med:pmid:36712243:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:36712243,med:pmid:36712243:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:36440034,med:pmid:36440034:sec:methods:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36440034,med:pmid:36440034:sec:methods:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:36440034,med:pmid:36440034:sec:results:sent:16,enalapril,sacubitril_valsartan,1
med:pmid:36353496,med:pmid:36353496:sec:abstract:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36353496,med:pmid:36353496:sec:abstract:sent:14,enalapril,sacubitril_valsartan,1
med:pmid:36304540,med:pmid:36304540:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36304540,med:pmid:36304540:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:36133814,med:pmid:36133814:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36132549,med:pmid:36132549:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:36051320,med:pmid:36051320:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:36016688,med:pmid:36016688:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35990986,med:pmid:35990986:sec:methods:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:35990986,med:pmid:35990986:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35990986,med:pmid:35990986:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35990952,med:pmid:35990952:sec:methods:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35990952,med:pmid:35990952:sec:results:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:35990952,med:pmid:35990952:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:35859597,med:pmid:35859597:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35546745,med:pmid:35546745:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35400328,med:pmid:35400328:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35360037,med:pmid:35360037:sec:results:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35360037,med:pmid:35360037:sec:results:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:35360037,med:pmid:35360037:sec:results:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:35360037,med:pmid:35360037:sec:results:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35360037,med:pmid:35360037:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:35360037,med:pmid:35360037:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35360037,med:pmid:35360037:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:35350535,med:pmid:35350535:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:35232346,med:pmid:35232346:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35222898,med:pmid:35222898:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:35159990,med:pmid:35159990:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:35081164,med:pmid:35081164:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:35081164,med:pmid:35081164:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:35035857,med:pmid:35035857:sec:abstract:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:34994233,med:pmid:34994233:sec:abstract:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:34986674,med:pmid:34986674:sec:abstract:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:34986674,med:pmid:34986674:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:34632983,med:pmid:34632983:sec:methods:sent:2,enalapril,sacubitril_valsartan,1
med:pmid:35097007,med:pmid:35097007:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:35097007,med:pmid:35097007:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:35097007,med:pmid:35097007:sec:abstract:sent:7,enalapril,sacubitril_valsartan,1
med:pmid:35097007,med:pmid:35097007:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:41284794,med:pmid:41284794:sec:abstract:sent:8,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:title:sent:0,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:introduction:sent:1,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:methods:sent:4,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:methods:sent:6,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:results:sent:9,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:results:sent:10,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:results:sent:11,enalapril,sacubitril_valsartan,1
ppr:doi:10.20944/preprints202509.0619.v1,ppr:doi:10.20944/preprints202509.0619.v1:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,1
ppr:doi:10.21203/rs.3.rs-7118793/v1,ppr:doi:10.21203/rs.3.rs-7118793/v1:sec:results:sent:10,enalapril,sacubitril_valsartan,1
ppr:doi:10.21203/rs.3.rs-6768681/v1,ppr:doi:10.21203/rs.3.rs-6768681/v1:sec:results:sent:10,enalapril,sacubitril_valsartan,1
ppr:doi:10.1101/2025.03.12.25323680,ppr:doi:10.1101/2025.03.12.25323680:sec:results:sent:7,enalapril,sacubitril_valsartan,1
ppr:doi:10.1101/2025.01.10.25320367,ppr:doi:10.1101/2025.01.10.25320367:sec:results:sent:8,enalapril,sacubitril_valsartan,1
ppr:doi:10.1101/2023.10.31.23297731,ppr:doi:10.1101/2023.10.31.23297731:sec:results:sent:11,enalapril,sacubitril_valsartan,1
ppr:doi:10.1101/2023.10.31.23297731,ppr:doi:10.1101/2023.10.31.23297731:sec:results:sent:14,enalapril,sacubitril_valsartan,1
ppr:doi:10.1101/2023.10.31.23297731,ppr:doi:10.1101/2023.10.31.23297731:sec:results:sent:15,enalapril,sacubitril_valsartan,1
ppr:doi:10.1101/2023.10.31.23297731,ppr:doi:10.1101/2023.10.31.23297731:sec:conclusion:sent:16,enalapril,sacubitril_valsartan,1
ppr:doi:10.21203/rs.3.rs-2552934/v1,ppr:doi:10.21203/rs.3.rs-2552934/v1:sec:introduction:sent:2,enalapril,sacubitril_valsartan,1
ppr:doi:10.22541/au.166607824.44692296/v1,ppr:doi:10.22541/au.166607824.44692296/v1:sec:abstract:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:40448468,med:pmid:40448468:sec:introduction:sent:3,enalapril,sacubitril_valsartan,1
med:pmid:40448468,med:pmid:40448468:sec:methods:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:1,enalapril,sacubitril_valsartan,1
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:4,enalapril,sacubitril_valsartan,1
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:6,enalapril,sacubitril_valsartan,1
med:pmid:41501364,med:pmid:41501364:sec:abstract:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:41335448,med:pmid:41335448:sec:title:sent:0,enalapril,sacubitril_valsartan,1
med:pmid:41335448,med:pmid:41335448:sec:methods:sent:5,enalapril,sacubitril_valsartan,1
med:pmid:41335448,med:pmid:41335448:sec:results:sent:8,enalapril,sacubitril_valsartan,1
med:pmid:41335448,med:pmid:41335448:sec:results:sent:9,enalapril,sacubitril_valsartan,1
med:pmid:41335448,med:pmid:41335448:sec:results:sent:10,enalapril,sacubitril_valsartan,1
med:pmid:41335448,med:pmid:41335448:sec:results:sent:11,enalapril,sacubitril_valsartan,1
med:pmid:41335448,med:pmid:41335448:sec:results:sent:12,enalapril,sacubitril_valsartan,1
med:pmid:41335448,med:pmid:41335448:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,1
