doc_id,sentence_id,product_a,product_a_alias,product_b,product_b_alias,sentence_text,publication_date,journal,section,sent_index,count,recency_weight,study_type,study_type_weight,combined_weight,evidence_weight,labels,matched_terms,context_rule_hits,indications,direction_type,product_a_role,product_b_role,direction_triggers,narrative_type,narrative_subtype,narrative_confidence,sentiment_label,sentiment_score,sentiment_model,sentiment_inference_ts,confidence_breakdown
med:pmid:39319469,med:pmid:39319469:sec:methods:sent:4,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,Children with HF attributable to LVSD were randomized to sacubitril/valsartan versus enalapril to assess the efficacy and safety of sacubitril/valsartan at 52 weeks of follow-up.,2024-09-25,,methods,4,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,"['versus', 'safety', 'randomized']","{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""], ""study_context"": [""randomized""]}","['comparative_terms', 'risk_terms', 'study_context']",[],,,,[],,,,POS,2.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39319469,med:pmid:39319469:sec:methods:sent:5,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"The primary end point of the study was to determine whether sacubitril/valsartan was superior to enalapril for the treatment of pediatric patients with HF attributable to systemic LVSD, assessed using a primary global rank end point consisting of ranking patients from worst to best on the basis of clinical events such as death, listing for urgent heart transplant, mechanical life support requirement, worsening HF, New York Heart Association (NYHA)/Ross class, Patient Global Impression of Severity (PGIS), and Pediatric Quality of Life Inventory physical functioning domain.",2024-09-25,,methods,5,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39319469,med:pmid:39319469:sec:results:sent:10,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"Adverse events were similar between treatment arms (incidence: sacubitril/valsartan, 88.8%; enalapril, 87.8%), and the safety profile of sacubitril/valsartan was acceptable in children.",2024-09-25,,results,10,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,"['adverse events', 'safety', 'safety profile']","{""risk_terms"": [""adverse events"", ""safety"", ""safety profile""]}",['risk_terms'],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39319469,med:pmid:39319469:sec:results:sent:7,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"A total of 375 children (mean age, 8.1±5.6 years; 52% female) were randomized to sacubitril/valsartan (N=187) or enalapril (N=188).",2024-09-25,,results,7,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,['randomized'],"{""study_context"": [""randomized""]}",['study_context'],[],,,,[],evidence,clinical_trial,0.7,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39320292,med:pmid:39320292:sec:conclusion:sent:12,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"Although both asymptomatic and symptomatic hypotension during treatment with sacubitril/valsartan or enalapril were associated with worse outcomes, the benefits of sacubitril/valsartan were maintained (or even enhanced) in patients experiencing hypotension.",2024-09-25,,conclusion,12,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39320292,med:pmid:39320292:sec:introduction:sent:2,enalapril,ACEI,sacubitril_valsartan,ARNI,This study sought to examine the association between asymptomatic vs symptomatic hypotension and outcomes in PARADIGM-HF (Prospective Comparison of ARNI With ACEI to Determine Impact on Global Mortality and Morbidity in Heart Failure).,2024-09-25,,introduction,2,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39320292,med:pmid:39320292:sec:methods:sent:3,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"In a post hoc analysis of PARADIGM-HF, the efficacy and safety of sacubitril/valsartan compared to enalapril were estimated using time-updated Cox proportional hazards models.",2024-09-25,,methods,3,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39320292,med:pmid:39320292:sec:results:sent:10,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,The safety of sacubitril/valsartan vs enalapril was also maintained regardless of the occurrence of hypotension.,2024-09-25,,results,10,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,"['vs', 'safety']","{""comparative_terms"": [""vs""], ""risk_terms"": [""safety""]}","['comparative_terms', 'risk_terms']",[],,,,[],,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39320292,med:pmid:39320292:sec:results:sent:11,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,Discontinuation of randomized treatment was less common with sacubitril/valsartan vs enalapril in patients experiencing asymptomatic and symptomatic hypotension.,2024-09-25,,results,11,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,"['vs', 'randomized']","{""comparative_terms"": [""vs""], ""study_context"": [""randomized""]}","['comparative_terms', 'study_context']",[],,,,[],comparative,comparative_efficacy,0.6,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39320292,med:pmid:39320292:sec:results:sent:9,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"However, the effect of sacubitril/valsartan on the primary outcome was not diminished in patients experiencing hypotension compared to those who did not: the HR for sacubitril/valsartan vs enalapril was 0.80 (95% CI: 0.72-0.89) for no hypotension, 0.87 (95% CI: 0.70-1.08) for asymptomatic hypotension, and 0.51 (95% CI: 0.38-0.69) for symptomatic hypotension (P<sub>interaction</sub> = 0.01), and this was also true for cardiovascular and all-cause deaths.",2024-09-25,,results,9,1,0.4096116822453929,randomized controlled trial,1.6,0.6553786915926287,0.6553786915926287,"['compared to', 'vs']","{""comparative_terms"": [""compared to"", ""vs""], ""claim_strength_terms"": {""confirmatory"": [""p<""]}}","['comparative_terms', 'claim_strength:confirmatory']",[],,,,[],comparative,comparative_efficacy,0.39999999999999997,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4096116822453929, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6553786915926287, 'final_confidence': 0.6553786915926287}"
med:pmid:39318024,med:pmid:39318024:sec:results:sent:7,enalapril,ACEi,sacubitril_valsartan,ARNi,"The first drug class initiated in HFrEF was angiotensin-converting enzyme inhibitors/angiotensin receptor-neprilysin inhibitor (ACEi/ARNi) (91.2%), beta-blockers (BB) (73.8%), mineralocorticoid receptor antagonists (MRAs) (53.4%), and sodium-glucose cotransporter 2 (SGLT2) inhibitors (48.1%).",2024-09-24,,results,7,1,0.4088345541211638,other,1.0,0.4088345541211638,0.4088345541211638,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.4088345541211638, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.4088345541211638, 'final_confidence': 0.4088345541211638}"
med:pmid:39318024,med:pmid:39318024:sec:results:sent:8,enalapril,ACEi,sacubitril_valsartan,ARNi,"The combination ACEi/ARNi + MRA+ BB was preferred by 39.3% of physicians, ACEi/ARNi + SGLT2 inhibitors + BB by 33.3%, and ACEi/ARNi + BB by 22.2%.",2024-09-24,,results,8,1,0.4088345541211638,other,1.0,0.4088345541211638,0.4088345541211638,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4088345541211638, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.4088345541211638, 'final_confidence': 0.4088345541211638}"
med:pmid:39284545,med:pmid:39284545:sec:conclusion:sent:9,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"Incidence of hypotension-related AEs was higher in the sacubitril/valsartan versus enalapril group but did not affect risk of cardiovascular death or HF hospitalization, which was similar between treatment groups.",2024-09-14,,conclusion,9,1,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,0.641830247405449,"['versus', 'aes', 'risk']","{""comparative_terms"": [""versus""], ""risk_terms"": [""aes"", ""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","['comparative_terms', 'risk_terms', 'risk_posture:acknowledgment']",[],,,,[],comparative,comparative_safety,0.9,POS,1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4011439046284056, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.641830247405449, 'final_confidence': 0.641830247405449}"
med:pmid:39284545,med:pmid:39284545:sec:introduction:sent:1,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"The PARALLEL-HF trial showed that treatment with sacubitril/valsartan resulted in more symptomatic hypotension versus enalapril in Japanese patients with heart failure (HF) and reduced ejection fraction, similar to PARADIGM-HF.",2024-09-14,,introduction,1,1,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,0.641830247405449,"['similar to', 'versus', 'trial']","{""comparative_terms"": [""similar to"", ""versus""], ""study_context"": [""trial""]}","['comparative_terms', 'study_context']",[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4011439046284056, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.641830247405449, 'final_confidence': 0.641830247405449}"
med:pmid:39284545,med:pmid:39284545:sec:methods:sent:3,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"This post-hoc analysis characterized hypotension-related adverse events (AEs) and their effects on efficacy using data from PARALLEL-HF, in which patients received sacubitril/valsartan 200 mg twice daily or enalapril 10 mg twice daily.",2024-09-14,,methods,3,1,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,0.641830247405449,"['adverse events', 'aes']","{""risk_terms"": [""adverse events"", ""aes""], ""claim_strength_terms"": {""suggestive"": [""post-hoc""]}}","['risk_terms', 'claim_strength:suggestive']",[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4011439046284056, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.641830247405449, 'final_confidence': 0.641830247405449}"
med:pmid:39284545,med:pmid:39284545:sec:results:sent:4,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"Of 223 patients, 28.2 % experienced hypotension-related AEs and incidence was higher with sacubitril/valsartan versus enalapril (hazard ratio, 2.2; 95 % CI, 1.3-3.8; p = 0.0027).",2024-09-14,,results,4,1,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,0.641830247405449,"['versus', 'aes']","{""comparative_terms"": [""versus""], ""risk_terms"": [""aes""]}","['comparative_terms', 'risk_terms']",[],,,,[],comparative,comparative_safety,0.7,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4011439046284056, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.641830247405449, 'final_confidence': 0.641830247405449}"
med:pmid:39284545,med:pmid:39284545:sec:results:sent:5,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"However, reduction in mean systolic blood pressure from baseline to study end did not significantly differ (sacubitril/valsartan: -2.2 mmHg vs enalapril: -1.3 mmHg; p = 0.6895).",2024-09-14,,results,5,1,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,0.641830247405449,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.4011439046284056, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.641830247405449, 'final_confidence': 0.641830247405449}"
med:pmid:39284545,med:pmid:39284545:sec:results:sent:7,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,"Hypotension-related AEs leading to treatment discontinuation were not significantly different for sacubitril/valsartan versus enalapril (3.4 % vs 6.9 %, p = 0.5957).",2024-09-14,,results,7,1,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,0.641830247405449,"['versus', 'vs', 'aes']","{""comparative_terms"": [""versus"", ""vs""], ""risk_terms"": [""aes""]}","['comparative_terms', 'risk_terms']",[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4011439046284056, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.641830247405449, 'final_confidence': 0.641830247405449}"
med:pmid:39284545,med:pmid:39284545:sec:results:sent:8,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,Reduction in risk of cardiovascular death or HF hospitalization was similar with sacubitril/valsartan versus enalapril in patients with or without hypotension-related AEs.,2024-09-14,,results,8,1,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,0.641830247405449,"['versus', 'aes', 'risk']","{""comparative_terms"": [""versus""], ""risk_terms"": [""aes"", ""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","['comparative_terms', 'risk_terms', 'risk_posture:acknowledgment']",[],,,,[],comparative,comparative_safety,0.9,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4011439046284056, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.641830247405449, 'final_confidence': 0.641830247405449}"
med:pmid:39284545,med:pmid:39284545:sec:title:sent:0,enalapril,enalapril,sacubitril_valsartan,sacubitril/valsartan,Incidence and risk factors of hypotension-related adverse events among Japanese patients with heart failure receiving sacubitril/valsartan or enalapril: Results from the PARALLEL-HF study.,2024-09-14,,results,0,1,0.4011439046284056,randomized controlled trial,1.6,0.641830247405449,0.641830247405449,"['adverse events', 'risk']","{""risk_terms"": [""adverse events"", ""risk""]}",['risk_terms'],[],,,,[],,,,NEG,-3.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.4011439046284056, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.641830247405449, 'final_confidence': 0.641830247405449}"
med:pmid:39404722,med:pmid:39404722:sec:results:sent:4,enalapril,ACEi,sacubitril_valsartan,ARNI,"The present study demonstrates that the addition of dapagliflozin is beneficial in terms of clinical and cost-effectiveness, regardless of the initial regimen (angiotensin receptor-neprilysin inhibitors [ARNI] or angiotensin-converting enzyme inhibitors [ACEi]/angiotensin II receptor blockers [ARB]) of standard drug therapy for HFrEF and in all cases leads to an increase in life expectancy, a decrease in the number of hospitalizations and emergency visits due to CHF, as well as cardiovascular mortality.",2024-09-14,,results,4,1,0.4011439046284056,other,1.0,0.4011439046284056,0.4011439046284056,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.4011439046284056, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.4011439046284056, 'final_confidence': 0.4011439046284056}"
med:pmid:39404722,med:pmid:39404722:sec:results:sent:6,enalapril,ACEi,sacubitril_valsartan,ARNI,"In the case of adding dapagliflozin the values of the additional cost of an added year of life in the 3 considered standard therapy options (ARNI or ACEi/ARB, only ACEi/ARB and only ARNI) were 291,256, 279,571 and 338,374 rubles respectively.",2024-09-14,,results,6,1,0.4011439046284056,other,1.0,0.4011439046284056,0.4011439046284056,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.4011439046284056, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.4011439046284056, 'final_confidence': 0.4011439046284056}"
med:pmid:39260836,med:pmid:39260836:sec:introduction:sent:2,enalapril,ACE inhibitors,sacubitril_valsartan,Sacubitril/valsartan,"Sacubitril/valsartan, a combination drug consisting of a neprilysin inhibitor and an angiotensin receptor blocker (ARB), has shown a greater improvement in the prognosis of HF than ACE inhibitors (ACEI) or ARB.",2024-09-10,,introduction,2,1,0.3981083059846422,other,1.0,0.3981083059846422,0.3981083059846422,[],"{""claim_strength_terms"": {""suggestive"": [""greater improvement""]}}",['claim_strength:suggestive'],[],,,,[],,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.3981083059846422, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3981083059846422, 'final_confidence': 0.3981083059846422}"
med:pmid:39260836,med:pmid:39260836:sec:introduction:sent:3,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,"Recent studies have found that ACEI/ARB or sacubitril/valsartan can increase flow-mediated dilation (FMD) and reduce pulse wave velocity (PWV), which are independent predictors of cardiovascular events and HF prognosis.",2024-09-10,,introduction,3,1,0.3981083059846422,other,1.0,0.3981083059846422,0.3981083059846422,[],,[],[],,,,[],,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.3981083059846422, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3981083059846422, 'final_confidence': 0.3981083059846422}"
med:pmid:39260836,med:pmid:39260836:sec:introduction:sent:4,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,The purpose of this study is to assess and compare the effect of sacubitril/valsartan and ACEI/ARB on FMD and PWV using meta-analysis and further provide a reference for the role of sacubitril/valsartan in the treatment of HF.,2024-09-10,,introduction,4,1,0.3981083059846422,other,1.0,0.3981083059846422,0.3981083059846422,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.3981083059846422, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3981083059846422, 'final_confidence': 0.3981083059846422}"
med:pmid:39260836,med:pmid:39260836:sec:introduction:sent:5,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,"<h4>Methods and analysis</h4> Clinical randomised controlled trials investigating the effect of sacubitril/valsartan and/or ACEI/ARB on FMD and PWV in patients with HF will be searched in the relevant database, including PubMed, Web of Science, Embase, Cochrane Library and China's National Knowledge Infrastructure up to January 2024.",2024-09-10,,introduction,5,1,0.3981083059846422,other,1.0,0.3981083059846422,0.3981083059846422,['randomised'],"{""study_context"": [""randomised""]}",['study_context'],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.3981083059846422, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3981083059846422, 'final_confidence': 0.3981083059846422}"
med:pmid:39260836,med:pmid:39260836:sec:title:sent:0,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,Comparative effects of sacubitril/valsartan and ACEI/ARB on endothelial function and arterial stiffness in patients with heart failure: a protocol for systematic review and meta-analysis.,2024-09-10,,introduction,0,1,0.3981083059846422,other,1.0,0.3981083059846422,0.3981083059846422,"['meta-analysis', 'review', 'systematic review']","{""study_context"": [""meta-analysis"", ""review"", ""systematic review""]}",['study_context'],[],,,,[],,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.3981083059846422, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3981083059846422, 'final_confidence': 0.3981083059846422}"
med:pmid:39264627,med:pmid:39264627:sec:conclusion:sent:14,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,"In this cohort study, sacubitril/valsartan treatment was associated with a potential kidney function benefit in patients with mHTN-associated TMA compared with ACEI/ARB treatment.",2024-09-03,,conclusion,14,1,0.3928511788004144,other,1.0,0.3928511788004144,0.3928511788004144,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.3928511788004144, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3928511788004144, 'final_confidence': 0.3928511788004144}"
med:pmid:39264627,med:pmid:39264627:sec:introduction:sent:2,enalapril,ACEI,sacubitril_valsartan,ARNI,"To evaluate the kidney outcomes of angiotensin receptor-neprilysin inhibitor (ARNI), specifically sacubitril/valsartan, vs angiotensin-converting enzyme inhibitor (ACEI) or angiotensin receptor blocker (ARB) therapy for patients with mHTN-associated TMA.",2024-09-03,,introduction,2,1,0.3928511788004144,other,1.0,0.3928511788004144,0.3928511788004144,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.3928511788004144, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3928511788004144, 'final_confidence': 0.3928511788004144}"
med:pmid:39264627,med:pmid:39264627:sec:results:sent:10,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,"Among the 217 patients (mean [SD] age, 35.9 [8.8] years; 188 men [86.6%]) included in the study, 66 (30.4%) received sacubitril/valsartan and 151 (69.6%) received ACEI/ARBs at baseline.",2024-09-03,,results,10,1,0.3928511788004144,other,1.0,0.3928511788004144,0.3928511788004144,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.3928511788004144, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3928511788004144, 'final_confidence': 0.3928511788004144}"
med:pmid:39264627,med:pmid:39264627:sec:results:sent:11,enalapril,ACEI,sacubitril_valsartan,Sacubitril/valsartan,"Sacubitril/valsartan treatment was associated with shorter time to the primary outcome compared with ACEI/ARB treatment (20 of 63 [31.7%] vs 38 of 117 [32.5%]; adjusted hazard ratio [aHR], 1.85; 95% CI, 1.05-3.23).",2024-09-03,,results,11,1,0.3928511788004144,other,1.0,0.3928511788004144,0.3928511788004144,"['compared with', 'vs']","{""comparative_terms"": [""compared with"", ""vs""]}",['comparative_terms'],[],,,,[],comparative,comparative_efficacy,0.39999999999999997,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.3928511788004144, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3928511788004144, 'final_confidence': 0.3928511788004144}"
med:pmid:39264627,med:pmid:39264627:sec:results:sent:12,enalapril,ACEI,sacubitril_valsartan,Sacubitril/valsartan,"Sacubitril/valsartan treatment was independently associated with shorter time to a 15% increase in eGFR (15 of 46 [32.6%] vs 46 of 83 [55.4%]; aHR, 2.13; 95% CI, 1.09-4.17) and kidney survival free from dialysis (11 of 23 [47.8%] vs 16 of 57 [28.1%]; aHR, 2.63; 95% CI, 1.15-5.88) compared with ACEI/ARB treatment.",2024-09-03,,results,12,1,0.3928511788004144,other,1.0,0.3928511788004144,0.3928511788004144,"['compared with', 'vs']","{""comparative_terms"": [""compared with"", ""vs""]}",['comparative_terms'],[],,,,[],comparative,comparative_efficacy,0.39999999999999997,POS,1.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.3928511788004144, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3928511788004144, 'final_confidence': 0.3928511788004144}"
med:pmid:39264627,med:pmid:39264627:sec:results:sent:6,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,<h4>Exposures</h4> Treatment with sacubitril/valsartan or ACEI/ARBs during hospitalization and after discharge.,2024-09-03,,results,6,1,0.3928511788004144,other,1.0,0.3928511788004144,0.3928511788004144,[],,[],[],,,,[],,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.578298+00:00,"{'recency_weight': 0.3928511788004144, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3928511788004144, 'final_confidence': 0.3928511788004144}"
med:pmid:39264627,med:pmid:39264627:sec:results:sent:9,enalapril,ACEI,sacubitril_valsartan,sacubitril/valsartan,Propensity score matching (PSM) and Cox proportional hazards regression analysis were used to evaluate the association between sacubitril/valsartan and ACEI/ARB therapy with kidney recovery outcomes.,2024-09-03,,results,9,1,0.3928511788004144,other,1.0,0.3928511788004144,0.3928511788004144,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.3928511788004144, 'study_type': 'other', 'study_type_weight': 1.0, 'mention_count': 1, 'combined_weight': 0.3928511788004144, 'final_confidence': 0.3928511788004144}"
med:pmid:39387766,med:pmid:39387766:sec:conclusion:sent:13,enalapril,ACEI,sacubitril_valsartan,ARNI,Prospective Comparison of ARNI with ACEI to Determine Impact on Global Mortality and Morbidity in Heart Failure [PARADIGM-HF]; NCT01035255; Prospective Comparison of ARNI with ARB Global Outcomes in HF With Preserved Ejection Fraction [PARAGON-HF]; NCT01920711).,2024-08-31,,conclusion,13,1,0.39061942959046086,randomized controlled trial,1.6,0.6249910873447374,0.6249910873447374,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.39061942959046086, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6249910873447374, 'final_confidence': 0.6249910873447374}"
med:pmid:39387766,med:pmid:39387766:sec:methods:sent:3,enalapril,ACEI,sacubitril_valsartan,ARNI,"PARADIGM-HF (Prospective Comparison of ARNI with ACEI to Determine Impact on Global Mortality and Morbidity in Heart Failure) and PARAGON-HF (Prospective Comparison of ARNI with ARB Global Outcomes in HF With Preserved Ejection Fraction) were global, randomized clinical trials testing sacubitril/valsartan against a renin-angiotensin system inhibitor (RASi) (enalapril or valsartan, respectively) in patients with HF and left ventricular ejection fraction ≤40% (PARADIGM-HF) or left ventricular ejection fraction ≥45% (PARAGON-HF).",2024-08-31,,methods,3,1,0.39061942959046086,randomized controlled trial,1.6,0.6249910873447374,0.6249910873447374,[],,[],[],,,,[],,,,,,,,"{'recency_weight': 0.39061942959046086, 'study_type': 'randomized controlled trial', 'study_type_weight': 1.6, 'mention_count': 1, 'combined_weight': 0.6249910873447374, 'final_confidence': 0.6249910873447374}"
