doc_id,sentence_id,product_a,product_b,comparative_terms,relationship_types,risk_terms,study_context,matched_terms,context_rule_hits,direction_type,product_a_role,product_b_role,direction_triggers,narrative_type,narrative_subtype,narrative_confidence,section,sentiment_label,sentiment_score,sentiment_model,sentiment_inference_ts,created_at,claim_strength,risk_posture,narrative_invariant_ok,narrative_invariant_reason
med:pmid:39284545,med:pmid:39284545:sec:methods:sent:3,enalapril,sacubitril_valsartan,,,"adverse events, aes",,"{""risk_terms"": [""adverse events"", ""aes""], ""claim_strength_terms"": {""suggestive"": [""post-hoc""]}}","[""risk_terms"", ""claim_strength:suggestive""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39284545,med:pmid:39284545:sec:results:sent:4,enalapril,sacubitril_valsartan,versus,,aes,,"{""comparative_terms"": [""versus""], ""risk_terms"": [""aes""]}","[""comparative_terms"", ""risk_terms""]",,,,,safety,safety_acknowledgment,0.7,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,acknowledgment,0,missing_safety_assertion
med:pmid:39284545,med:pmid:39284545:sec:results:sent:7,enalapril,sacubitril_valsartan,"versus, vs",,aes,,"{""comparative_terms"": [""versus"", ""vs""], ""risk_terms"": [""aes""]}","[""comparative_terms"", ""risk_terms""]",,,,,safety,safety_acknowledgment,0.9,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,acknowledgment,0,missing_safety_assertion
med:pmid:39284545,med:pmid:39284545:sec:results:sent:8,enalapril,sacubitril_valsartan,versus,,"aes, risk",,"{""comparative_terms"": [""versus""], ""risk_terms"": [""aes"", ""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,1,
med:pmid:39284545,med:pmid:39284545:sec:title:sent:0,enalapril,sacubitril_valsartan,,,"adverse events, risk",,"{""risk_terms"": [""adverse events"", ""risk""]}","[""risk_terms""]",,,,,safety,safety_acknowledgment,0.9,results,NEG,-3.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,acknowledgment,0,missing_safety_assertion
med:pmid:39262640,med:pmid:39262640:sec:results:sent:3,enalapril,sacubitril_valsartan,,,,randomized,"{""study_context"": [""randomized""]}","[""study_context""]",,,,,evidence,clinical_trial,0.7,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:39111953,med:pmid:39111953:sec:abstract:sent:3,enalapril,sacubitril_valsartan,vs,add-on therapy,,"phase, phase iv, randomized, trial","{""comparative_terms"": [""vs""], ""add-on therapy"": [""added to""], ""study_context"": [""phase"", ""phase iv"", ""randomized"", ""trial""], ""trial_phase_terms"": [""phase iv""]}","[""comparative_terms"", ""relationship:add-on therapy"", ""study_context"", ""trial_phase_terms""]",add_on,add_on,backbone,"[""add_on_to""]",,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39111953,med:pmid:39111953:sec:abstract:sent:7,enalapril,sacubitril_valsartan,compared with,,safety,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,,,,abstract,POS,2.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:39111953,med:pmid:39111953:sec:title:sent:0,enalapril,sacubitril_valsartan,versus,,,trial,"{""comparative_terms"": [""versus""], ""study_context"": [""trial""]}","[""comparative_terms"", ""study_context""]",,,,,,,,title,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:38663899,med:pmid:38663899:sec:abstract:sent:2,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,abstract,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:38508844,med:pmid:38508844:sec:conclusion:sent:15,enalapril,sacubitril_valsartan,versus,,"safety, tolerability",,"{""comparative_terms"": [""versus""], ""risk_terms"": [""safety"", ""tolerability""]}","[""comparative_terms"", ""risk_terms""]",,,,,comparative,comparative_efficacy,0.39999999999999997,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,1,
med:pmid:38508844,med:pmid:38508844:sec:introduction:sent:2,enalapril,sacubitril_valsartan,versus,,,"randomized, trial","{""comparative_terms"": [""versus""], ""study_context"": [""randomized"", ""trial""]}","[""comparative_terms"", ""study_context""]",,,,,comparative,comparative_efficacy,0.39999999999999997,results,NEG,-3.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:38508844,med:pmid:38508844:sec:methods:sent:3,enalapril,sacubitril_valsartan,vs,,,"double-blind, randomized","{""comparative_terms"": [""vs""], ""study_context"": [""double-blind"", ""randomized""]}","[""comparative_terms"", ""study_context""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:38356826,med:pmid:38356826:sec:conclusion:sent:6,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,conclusion,POS,5.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:38356826,med:pmid:38356826:sec:introduction:sent:1,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""combined with""]}","[""relationship:combination""]",add_on,add_on,add_on,"[""combination_with""]",,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:38356826,med:pmid:38356826:sec:methods:sent:3,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""combined with""]}","[""relationship:combination""]",add_on,add_on,add_on,"[""combination_with""]",,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:38356826,med:pmid:38356826:sec:title:sent:0,enalapril,sacubitril_valsartan,,,,"observational, retrospective","{""study_context"": [""observational"", ""retrospective""], ""real_world_terms"": [""observational"", ""retrospective""]}","[""study_context"", ""real_world_terms""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:38764991,med:pmid:38764991:sec:abstract:sent:2,enalapril,sacubitril_valsartan,superior,,,trial,"{""comparative_terms"": [""superior""], ""study_context"": [""trial""]}","[""comparative_terms"", ""study_context""]",alternative,disfavored,favored,"[""preferred_over""]",,,,abstract,POS,1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,,
med:pmid:37989299,med:pmid:37989299:sec:conclusion:sent:8,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,conclusion,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:37989299,med:pmid:37989299:sec:results:sent:5,enalapril,sacubitril_valsartan,no significant difference,,,,"{""comparative_terms"": [""no significant difference""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:37989299,med:pmid:37989299:sec:results:sent:6,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""], ""claim_strength_terms"": {""confirmatory"": [""p=""], ""suggestive"": [""greater reduction""]}}","[""comparative_terms"", ""claim_strength:confirmatory"", ""claim_strength:suggestive""]",,,,,comparative,comparative_efficacy,0.6,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:37989299,med:pmid:37989299:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:38084196,med:pmid:38084196:sec:results:sent:6,enalapril,sacubitril_valsartan,compared to,,risk,pooled analysis,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""risk""], ""study_context"": [""pooled analysis""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""study_context"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6,results,NEG,-2.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:38084196,med:pmid:38084196:sec:results:sent:7,enalapril,sacubitril_valsartan,compared to,,risk,,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6,results,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,1,
med:pmid:38084196,med:pmid:38084196:sec:results:sent:8,enalapril,sacubitril_valsartan,compared to,,risk,,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6,results,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,1,
med:pmid:38084196,med:pmid:38084196:sec:results:sent:9,enalapril,sacubitril_valsartan,"compared to, superior",,,meta-analysis,"{""comparative_terms"": [""compared to"", ""superior""], ""study_context"": [""meta-analysis""]}","[""comparative_terms"", ""study_context""]",,,,,evidence,evidence_review,0.7,results,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,1,
med:pmid:38084196,med:pmid:38084196:sec:title:sent:0,enalapril,sacubitril_valsartan,,,,"meta-analysis, review, systematic review","{""study_context"": [""meta-analysis"", ""review"", ""systematic review""]}","[""study_context""]",,,,,evidence,evidence_review,0.7,results,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.713008+00:00,2026-01-08 12:24:15,,,1,
med:pmid:37941691,med:pmid:37941691:sec:introduction:sent:1,enalapril,sacubitril_valsartan,superior,,,,"{""comparative_terms"": [""superior""]}","[""comparative_terms""]",alternative,disfavored,favored,"[""preferred_over""]",,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37635080,med:pmid:37635080:sec:introduction:sent:1,enalapril,sacubitril_valsartan,vs,,safety,,"{""comparative_terms"": [""vs""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37635080,med:pmid:37635080:sec:results:sent:7,enalapril,sacubitril_valsartan,,switching,,,"{""switching"": [""transitioned to""]}","[""relationship:switching""]",switch,switch_source,switch_destination,"[""switch_to""]",positioning,switching,0.49999999999999994,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:37240819,med:pmid:37240819:sec:abstract:sent:1,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37104912,med:pmid:37104912:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37104912,med:pmid:37104912:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,"{""access_terms"": [""coverage""]}","[""access_terms""]",,,,,access,coverage_access,0.65,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:37104912,med:pmid:37104912:sec:results:sent:9,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""], ""access_terms"": [""coverage""]}","[""comparative_terms"", ""access_terms""]",,,,,access,coverage_access,0.65,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:37043670,med:pmid:37043670:sec:abstract:sent:10,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37043670,med:pmid:37043670:sec:abstract:sent:2,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37407154,med:pmid:37407154:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,conclusion,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:37407154,med:pmid:37407154:sec:conclusion:sent:15,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""]}","[""study_context""]",,,,,evidence,clinical_trial,0.7,conclusion,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:37407154,med:pmid:37407154:sec:results:sent:10,enalapril,sacubitril_valsartan,compared with,,,randomized,"{""comparative_terms"": [""compared with""], ""study_context"": [""randomized""]}","[""comparative_terms"", ""study_context""]",,,,,evidence,clinical_trial,0.49999999999999994,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:37407154,med:pmid:37407154:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,risk,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}, ""claim_strength_terms"": {""confirmatory"": [""p value""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.39999999999999997,results,NEG,-2.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:37407154,med:pmid:37407154:sec:results:sent:9,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:37042870,med:pmid:37042870:sec:abstract:sent:3,enalapril,sacubitril_valsartan,,,,,,,add_on,add_on,backbone,"[""add_on_to""]",,,,abstract,NEG,-2.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:36812948,med:pmid:36812948:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:36808581,med:pmid:36808581:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:36808581,med:pmid:36808581:sec:results:sent:13,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""], ""access_terms"": [""payer""]}","[""comparative_terms"", ""access_terms""]",,,,,comparative,comparative_efficacy,0.6,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:36943907,med:pmid:36943907:sec:conclusion:sent:9,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,conclusion,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:36943907,med:pmid:36943907:sec:methods:sent:2,enalapril,sacubitril_valsartan,compared with,,,trial,"{""comparative_terms"": [""compared with""], ""study_context"": [""trial""]}","[""comparative_terms"", ""study_context""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:36943907,med:pmid:36943907:sec:results:sent:6,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6000000000000001,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:36943907,med:pmid:36943907:sec:results:sent:7,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:36601956,med:pmid:36601956:sec:methods:sent:4,enalapril,sacubitril_valsartan,versus,,safety,,"{""comparative_terms"": [""versus""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,,,,methods,POS,2.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:36685156,med:pmid:36685156:sec:introduction:sent:1,enalapril,sacubitril_valsartan,superior,,risk,,"{""comparative_terms"": [""superior""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",alternative,disfavored,favored,"[""preferred_over""]",,,,introduction,NEG,-2.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:36530836,med:pmid:36530836:sec:abstract:sent:1,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""], ""endpoint_terms"": [""hba1c""], ""claim_strength_terms"": {""suggestive"": [""post hoc""]}}","[""study_context"", ""endpoint_terms"", ""claim_strength:suggestive""]",alternative,disfavored,favored,"[""preferred_over""]",,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37143752,med:pmid:37143752:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,"associated with better outcomes, compared to",,,,"{""comparative_terms"": [""associated with better outcomes"", ""compared to""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.8,conclusion,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,0,missing_efficacy_endpoint
med:pmid:37143752,med:pmid:37143752:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37143752,med:pmid:37143752:sec:methods:sent:3,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""]}","[""comparative_terms""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:37143752,med:pmid:37143752:sec:title:sent:0,enalapril,sacubitril_valsartan,compared with,,,"review, systematic review","{""comparative_terms"": [""compared with""], ""study_context"": [""review"", ""systematic review""]}","[""comparative_terms"", ""study_context""]",,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:36132549,med:pmid:36132549:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:36133814,med:pmid:36133814:sec:abstract:sent:9,enalapril,sacubitril_valsartan,"compared to, similar to",,,,"{""comparative_terms"": [""compared to"", ""similar to""]}","[""comparative_terms""]",,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:3,enalapril,sacubitril_valsartan,,,,randomized,"{""study_context"": [""randomized""]}","[""study_context""]",,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:9,enalapril,sacubitril_valsartan,"compared with, vs",,,,"{""comparative_terms"": [""compared with"", ""vs""]}","[""comparative_terms""]",,,,,,,,abstract,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35874853,med:pmid:35874853:sec:title:sent:0,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""]}","[""comparative_terms""]",,,,,,,,title,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35761118,med:pmid:35761118:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,risk,randomised,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""study_context"": [""randomised""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""study_context"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6,results,NEU,-0.5,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:35717169,med:pmid:35717169:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,trial,"{""comparative_terms"": [""compared with""], ""study_context"": [""trial""], ""endpoint_terms"": [""hba1c""]}","[""comparative_terms"", ""study_context"", ""endpoint_terms""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35717169,med:pmid:35717169:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.39999999999999997,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:35702942,med:pmid:35702942:sec:introduction:sent:1,enalapril,sacubitril_valsartan,superior,,,,"{""comparative_terms"": [""superior""]}","[""comparative_terms""]",alternative,disfavored,favored,"[""preferred_over""]",,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35560696,med:pmid:35560696:sec:results:sent:3,enalapril,sacubitril_valsartan,,,,"randomized, trial","{""study_context"": [""randomized"", ""trial""]}","[""study_context""]",,,,,evidence,clinical_trial,0.7,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,confirmatory,,1,
med:pmid:35483448,med:pmid:35483448:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,compared to,,safety,,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,safety,safety_acknowledgment,0.9,conclusion,POS,3.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,acknowledgment,0,missing_safety_assertion
med:pmid:35483448,med:pmid:35483448:sec:introduction:sent:1,enalapril,sacubitril_valsartan,,,safety,,"{""risk_terms"": [""safety""]}","[""risk_terms""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35483448,med:pmid:35483448:sec:methods:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,methods,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35483448,med:pmid:35483448:sec:results:sent:10,enalapril,sacubitril_valsartan,,,,,"{""claim_strength_terms"": {""confirmatory"": [""p value""]}}","[""claim_strength:confirmatory""]",,,,,,,,results,NEG,-1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,confirmatory,,,
med:pmid:35483448,med:pmid:35483448:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35483448,med:pmid:35483448:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35483448,med:pmid:35483448:sec:results:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,results,POS,1.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35483448,med:pmid:35483448:sec:title:sent:0,enalapril,sacubitril_valsartan,vs,,safety,observational,"{""comparative_terms"": [""vs""], ""risk_terms"": [""safety""], ""study_context"": [""observational""], ""real_world_terms"": [""observational"", ""observational study""]}","[""comparative_terms"", ""risk_terms"", ""study_context"", ""real_world_terms""]",,,,,evidence,real_world,0.72,results,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,1,
med:pmid:35469709,med:pmid:35469709:sec:abstract:sent:4,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""]}","[""study_context""]",,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.697256+00:00,2026-01-08 12:24:15,,,,
med:pmid:35343504,med:pmid:35343504:sec:abstract:sent:2,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""]}","[""study_context""]",,,,,,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.681547+00:00,2026-01-08 12:24:15,,,,
med:pmid:35222898,med:pmid:35222898:sec:introduction:sent:2,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,introduction,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.681547+00:00,2026-01-08 12:24:15,,,,
med:pmid:35200707,med:pmid:35200707:sec:abstract:sent:1,enalapril,sacubitril_valsartan,superior,,,,"{""comparative_terms"": [""superior""]}","[""comparative_terms""]",alternative,disfavored,favored,"[""preferred_over""]",,,,abstract,NEU,0.0,lexicon_v1,2026-01-08T12:24:15.681547+00:00,2026-01-08 12:24:15,,,,
