mention_id,doc_id,sentence_id,product_canonical,alias_matched,start_char,end_char,match_method
med:pmid:40870531:sec:title:sent:0:sacubitril_valsartan:92-112,med:pmid:40870531,med:pmid:40870531:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,92,112,regex
med:pmid:40870531:sec:abstract:sent:2:sacubitril_valsartan:133-153,med:pmid:40870531,med:pmid:40870531:sec:abstract:sent:2,sacubitril_valsartan,sacubitril/valsartan,133,153,regex
med:pmid:40869719:sec:abstract:sent:4:enalapril:166-180,med:pmid:40869719,med:pmid:40869719:sec:abstract:sent:4,enalapril,ACE inhibitors,166,180,regex
med:pmid:40869719:sec:abstract:sent:4:sacubitril_valsartan:188-193,med:pmid:40869719,med:pmid:40869719:sec:abstract:sent:4,sacubitril_valsartan,ARNIs,188,193,regex
med:pmid:40869555:sec:abstract:sent:10:sacubitril_valsartan:126-146,med:pmid:40869555,med:pmid:40869555:sec:abstract:sent:10,sacubitril_valsartan,sacubitril/valsartan,126,146,regex
med:pmid:40869555:sec:abstract:sent:11:sacubitril_valsartan:62-82,med:pmid:40869555,med:pmid:40869555:sec:abstract:sent:11,sacubitril_valsartan,sacubitril/valsartan,62,82,regex
med:pmid:40869494:sec:abstract:sent:2:sacubitril_valsartan:77-82,med:pmid:40869494,med:pmid:40869494:sec:abstract:sent:2,sacubitril_valsartan,ARNIs,77,82,regex
med:pmid:40869494:sec:abstract:sent:7:sacubitril_valsartan:282-286,med:pmid:40869494,med:pmid:40869494:sec:abstract:sent:7,sacubitril_valsartan,ARNI,282,286,regex
med:pmid:40869494:sec:abstract:sent:8:sacubitril_valsartan:16-20,med:pmid:40869494,med:pmid:40869494:sec:abstract:sent:8,sacubitril_valsartan,ARNI,16,20,regex
med:pmid:40869494:sec:abstract:sent:8:sacubitril_valsartan:34-54,med:pmid:40869494,med:pmid:40869494:sec:abstract:sent:8,sacubitril_valsartan,sacubitril/valsartan,34,54,regex
med:pmid:40869494:sec:abstract:sent:12:sacubitril_valsartan:129-134,med:pmid:40869494,med:pmid:40869494:sec:abstract:sent:12,sacubitril_valsartan,ARNIs,129,134,regex
med:pmid:40868984:sec:abstract:sent:1:enalapril:91-105,med:pmid:40868984,med:pmid:40868984:sec:abstract:sent:1,enalapril,ACE inhibitors,91,105,regex
med:pmid:40868984:sec:abstract:sent:1:enalapril:107-112,med:pmid:40868984,med:pmid:40868984:sec:abstract:sent:1,enalapril,ACEis,107,112,regex
med:pmid:40868984:sec:abstract:sent:3:enalapril:0-5,med:pmid:40868984,med:pmid:40868984:sec:abstract:sent:3,enalapril,ACEis,0,5,regex
med:pmid:40868984:sec:abstract:sent:4:enalapril:116-120,med:pmid:40868984,med:pmid:40868984:sec:abstract:sent:4,enalapril,ACEi,116,120,regex
med:pmid:40868984:sec:abstract:sent:5:enalapril:121-125,med:pmid:40868984,med:pmid:40868984:sec:abstract:sent:5,enalapril,ACEi,121,125,regex
med:pmid:40868984:sec:abstract:sent:6:enalapril:19-23,med:pmid:40868984,med:pmid:40868984:sec:abstract:sent:6,enalapril,ACEi,19,23,regex
med:pmid:40868984:sec:abstract:sent:7:enalapril:24-28,med:pmid:40868984,med:pmid:40868984:sec:abstract:sent:7,enalapril,ACEi,24,28,regex
med:pmid:40868984:sec:abstract:sent:8:enalapril:98-102,med:pmid:40868984,med:pmid:40868984:sec:abstract:sent:8,enalapril,ACEi,98,102,regex
med:pmid:40866258:sec:title:sent:0:sacubitril_valsartan:112-132,med:pmid:40866258,med:pmid:40866258:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,112,132,regex
med:pmid:40866258:sec:introduction:sent:1:sacubitril_valsartan:0-20,med:pmid:40866258,med:pmid:40866258:sec:introduction:sent:1,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:40866258:sec:introduction:sent:3:sacubitril_valsartan:147-167,med:pmid:40866258,med:pmid:40866258:sec:introduction:sent:3,sacubitril_valsartan,sacubitril/valsartan,147,167,regex
med:pmid:40866258:sec:introduction:sent:4:sacubitril_valsartan:112-132,med:pmid:40866258,med:pmid:40866258:sec:introduction:sent:4,sacubitril_valsartan,sacubitril/valsartan,112,132,regex
med:pmid:40866258:sec:methods:sent:5:sacubitril_valsartan:94-114,med:pmid:40866258,med:pmid:40866258:sec:methods:sent:5,sacubitril_valsartan,sacubitril/valsartan,94,114,regex
med:pmid:40866258:sec:conclusion:sent:14:sacubitril_valsartan:0-20,med:pmid:40866258,med:pmid:40866258:sec:conclusion:sent:14,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:40858368:sec:introduction:sent:1:enalapril:125-138,med:pmid:40858368,med:pmid:40858368:sec:introduction:sent:1,enalapril,ACE inhibitor,125,138,regex
med:pmid:40855356:sec:abstract:sent:2:enalapril:96-110,med:pmid:40855356,med:pmid:40855356:sec:abstract:sent:2,enalapril,ACE inhibitors,96,110,regex
med:pmid:40855356:sec:abstract:sent:7:enalapril:18-22,med:pmid:40855356,med:pmid:40855356:sec:abstract:sent:7,enalapril,ACEI,18,22,regex
med:pmid:40849780:sec:methods:sent:3:enalapril:47-61,med:pmid:40849780,med:pmid:40849780:sec:methods:sent:3,enalapril,ACE inhibitors,47,61,regex
med:pmid:40840816:sec:results:sent:7:sacubitril_valsartan:108-150,med:pmid:40840816,med:pmid:40840816:sec:results:sent:7,sacubitril_valsartan,angiotensin receptor neprilysin inhibitors,108,150,regex
med:pmid:40840816:sec:results:sent:7:sacubitril_valsartan:152-156,med:pmid:40840816,med:pmid:40840816:sec:results:sent:7,sacubitril_valsartan,ARNi,152,156,regex
med:pmid:40840816:sec:conclusion:sent:9:sacubitril_valsartan:137-141,med:pmid:40840816,med:pmid:40840816:sec:conclusion:sent:9,sacubitril_valsartan,ARNi,137,141,regex
med:pmid:40840816:sec:conclusion:sent:9:sacubitril_valsartan:344-348,med:pmid:40840816,med:pmid:40840816:sec:conclusion:sent:9,sacubitril_valsartan,ARNi,344,348,regex
med:pmid:40835616:sec:results:sent:13:enalapril:34-38,med:pmid:40835616,med:pmid:40835616:sec:results:sent:13,enalapril,ACEI,34,38,regex
med:pmid:40835081:sec:abstract:sent:8:enalapril:183-187,med:pmid:40835081,med:pmid:40835081:sec:abstract:sent:8,enalapril,ACEi,183,187,regex
med:pmid:40835081:sec:abstract:sent:8:sacubitril_valsartan:192-196,med:pmid:40835081,med:pmid:40835081:sec:abstract:sent:8,sacubitril_valsartan,ARNi,192,196,regex
med:pmid:40824896:sec:abstract:sent:3:enalapril:8-22,med:pmid:40824896,med:pmid:40824896:sec:abstract:sent:3,enalapril,ACE inhibitors,8,22,regex
med:pmid:40824896:sec:abstract:sent:4:enalapril:11-24,med:pmid:40824896,med:pmid:40824896:sec:abstract:sent:4,enalapril,ACE inhibitor,11,24,regex
med:pmid:40824896:sec:abstract:sent:5:enalapril:68-82,med:pmid:40824896,med:pmid:40824896:sec:abstract:sent:5,enalapril,ACE inhibitors,68,82,regex
med:pmid:40824896:sec:abstract:sent:10:enalapril:85-99,med:pmid:40824896,med:pmid:40824896:sec:abstract:sent:10,enalapril,ACE inhibitors,85,99,regex
med:pmid:40820210:sec:title:sent:0:sacubitril_valsartan:14-34,med:pmid:40820210,med:pmid:40820210:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,14,34,regex
med:pmid:40820210:sec:introduction:sent:4:sacubitril_valsartan:0-20,med:pmid:40820210,med:pmid:40820210:sec:introduction:sent:4,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:40820210:sec:introduction:sent:5:sacubitril_valsartan:188-208,med:pmid:40820210,med:pmid:40820210:sec:introduction:sent:5,sacubitril_valsartan,sacubitril/valsartan,188,208,regex
med:pmid:40820210:sec:introduction:sent:5:sacubitril_valsartan:344-364,med:pmid:40820210,med:pmid:40820210:sec:introduction:sent:5,sacubitril_valsartan,sacubitril/valsartan,344,364,regex
med:pmid:40820210:sec:conclusion:sent:8:sacubitril_valsartan:25-45,med:pmid:40820210,med:pmid:40820210:sec:conclusion:sent:8,sacubitril_valsartan,sacubitril/valsartan,25,45,regex
med:pmid:40820210:sec:conclusion:sent:9:sacubitril_valsartan:96-116,med:pmid:40820210,med:pmid:40820210:sec:conclusion:sent:9,sacubitril_valsartan,sacubitril/valsartan,96,116,regex
med:pmid:40818772:sec:introduction:sent:2:enalapril:62-75,med:pmid:40818772,med:pmid:40818772:sec:introduction:sent:2,enalapril,ACE inhibitor,62,75,regex
med:pmid:40818772:sec:introduction:sent:2:enalapril:204-217,med:pmid:40818772,med:pmid:40818772:sec:introduction:sent:2,enalapril,ACE inhibitor,204,217,regex
med:pmid:40818772:sec:introduction:sent:3:enalapril:52-65,med:pmid:40818772,med:pmid:40818772:sec:introduction:sent:3,enalapril,ACE inhibitor,52,65,regex
med:pmid:40818772:sec:results:sent:6:enalapril:39-52,med:pmid:40818772,med:pmid:40818772:sec:results:sent:6,enalapril,ACE inhibitor,39,52,regex
med:pmid:40818772:sec:discussion:sent:7:enalapril:0-13,med:pmid:40818772,med:pmid:40818772:sec:discussion:sent:7,enalapril,ACE inhibitor,0,13,regex
med:pmid:40818772:sec:discussion:sent:7:enalapril:298-311,med:pmid:40818772,med:pmid:40818772:sec:discussion:sent:7,enalapril,ACE inhibitor,298,311,regex
med:pmid:40818766:sec:introduction:sent:0:sacubitril_valsartan:128-148,med:pmid:40818766,med:pmid:40818766:sec:introduction:sent:0,sacubitril_valsartan,sacubitril/valsartan,128,148,regex
med:pmid:40818766:sec:methods:sent:2:sacubitril_valsartan:368-388,med:pmid:40818766,med:pmid:40818766:sec:methods:sent:2,sacubitril_valsartan,sacubitril/valsartan,368,388,regex
med:pmid:40818766:sec:methods:sent:2:sacubitril_valsartan:647-667,med:pmid:40818766,med:pmid:40818766:sec:methods:sent:2,sacubitril_valsartan,sacubitril/valsartan,647,667,regex
med:pmid:40818766:sec:methods:sent:3:sacubitril_valsartan:158-178,med:pmid:40818766,med:pmid:40818766:sec:methods:sent:3,sacubitril_valsartan,sacubitril/valsartan,158,178,regex
med:pmid:40818766:sec:methods:sent:4:sacubitril_valsartan:68-88,med:pmid:40818766,med:pmid:40818766:sec:methods:sent:4,sacubitril_valsartan,sacubitril/valsartan,68,88,regex
med:pmid:40818766:sec:results:sent:7:sacubitril_valsartan:74-94,med:pmid:40818766,med:pmid:40818766:sec:results:sent:7,sacubitril_valsartan,sacubitril/valsartan,74,94,regex
med:pmid:40814880:sec:introduction:sent:1:sacubitril_valsartan:0-20,med:pmid:40814880,med:pmid:40814880:sec:introduction:sent:1,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:40809731:sec:introduction:sent:1:sacubitril_valsartan:96-100,med:pmid:40809731,med:pmid:40809731:sec:introduction:sent:1,sacubitril_valsartan,ARNI,96,100,regex
med:pmid:40809731:sec:introduction:sent:1:sacubitril_valsartan:260-264,med:pmid:40809731,med:pmid:40809731:sec:introduction:sent:1,sacubitril_valsartan,ARNI,260,264,regex
med:pmid:40809731:sec:introduction:sent:2:sacubitril_valsartan:200-204,med:pmid:40809731,med:pmid:40809731:sec:introduction:sent:2,sacubitril_valsartan,ARNI,200,204,regex
med:pmid:40809731:sec:results:sent:4:sacubitril_valsartan:18-22,med:pmid:40809731,med:pmid:40809731:sec:results:sent:4,sacubitril_valsartan,ARNI,18,22,regex
med:pmid:40809731:sec:results:sent:6:sacubitril_valsartan:24-28,med:pmid:40809731,med:pmid:40809731:sec:results:sent:6,sacubitril_valsartan,ARNI,24,28,regex
med:pmid:40809731:sec:conclusion:sent:7:sacubitril_valsartan:189-193,med:pmid:40809731,med:pmid:40809731:sec:conclusion:sent:7,sacubitril_valsartan,ARNI,189,193,regex
med:pmid:40809731:sec:conclusion:sent:8:sacubitril_valsartan:114-118,med:pmid:40809731,med:pmid:40809731:sec:conclusion:sent:8,sacubitril_valsartan,ARNI,114,118,regex
med:pmid:40806543:sec:title:sent:0:enalapril:52-65,med:pmid:40806543,med:pmid:40806543:sec:title:sent:0,enalapril,ACE Inhibitor,52,65,regex
med:pmid:40806543:sec:abstract:sent:4:enalapril:170-174,med:pmid:40806543,med:pmid:40806543:sec:abstract:sent:4,enalapril,ACEi,170,174,regex
med:pmid:40806543:sec:abstract:sent:10:enalapril:49-53,med:pmid:40806543,med:pmid:40806543:sec:abstract:sent:10,enalapril,ACEi,49,53,regex
med:pmid:40796619:sec:title:sent:0:sacubitril_valsartan:10-30,med:pmid:40796619,med:pmid:40796619:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,10,30,regex
med:pmid:40796619:sec:abstract:sent:2:sacubitril_valsartan:0-20,med:pmid:40796619,med:pmid:40796619:sec:abstract:sent:2,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:40780826:sec:methods:sent:3:enalapril:124-137,med:pmid:40780826,med:pmid:40780826:sec:methods:sent:3,enalapril,ACE inhibitor,124,137,regex
med:pmid:40771165:sec:introduction:sent:2:enalapril:57-70,med:pmid:40771165,med:pmid:40771165:sec:introduction:sent:2,enalapril,ACE inhibitor,57,70,regex
med:pmid:40771165:sec:introduction:sent:2:enalapril:134-148,med:pmid:40771165,med:pmid:40771165:sec:introduction:sent:2,enalapril,ACE inhibitors,134,148,regex
med:pmid:40755965:sec:title:sent:0:sacubitril_valsartan:29-71,med:pmid:40755965,med:pmid:40755965:sec:title:sent:0,sacubitril_valsartan,angiotensin receptor neprilysin inhibitors,29,71,regex
med:pmid:40755965:sec:title:sent:0:enalapril:76-80,med:pmid:40755965,med:pmid:40755965:sec:title:sent:0,enalapril,ACEi,76,80,regex
med:pmid:40755965:sec:introduction:sent:1:enalapril:104-108,med:pmid:40755965,med:pmid:40755965:sec:introduction:sent:1,enalapril,ACEi,104,108,regex
med:pmid:40755965:sec:introduction:sent:2:sacubitril_valsartan:19-61,med:pmid:40755965,med:pmid:40755965:sec:introduction:sent:2,sacubitril_valsartan,angiotensin receptor neprilysin inhibitors,19,61,regex
med:pmid:40755965:sec:introduction:sent:2:sacubitril_valsartan:63-67,med:pmid:40755965,med:pmid:40755965:sec:introduction:sent:2,sacubitril_valsartan,ARNI,63,67,regex
med:pmid:40755965:sec:methods:sent:3:sacubitril_valsartan:142-146,med:pmid:40755965,med:pmid:40755965:sec:methods:sent:3,sacubitril_valsartan,ARNI,142,146,regex
med:pmid:40755965:sec:results:sent:7:sacubitril_valsartan:105-109,med:pmid:40755965,med:pmid:40755965:sec:results:sent:7,sacubitril_valsartan,ARNI,105,109,regex
med:pmid:40755965:sec:results:sent:8:sacubitril_valsartan:113-117,med:pmid:40755965,med:pmid:40755965:sec:results:sent:8,sacubitril_valsartan,ARNI,113,117,regex
med:pmid:40755965:sec:results:sent:9:sacubitril_valsartan:121-125,med:pmid:40755965,med:pmid:40755965:sec:results:sent:9,sacubitril_valsartan,ARNI,121,125,regex
med:pmid:40755965:sec:conclusion:sent:10:sacubitril_valsartan:128-132,med:pmid:40755965,med:pmid:40755965:sec:conclusion:sent:10,sacubitril_valsartan,ARNI,128,132,regex
med:pmid:40755965:sec:conclusion:sent:11:sacubitril_valsartan:41-45,med:pmid:40755965,med:pmid:40755965:sec:conclusion:sent:11,sacubitril_valsartan,ARNI,41,45,regex
med:pmid:40751459:sec:abstract:sent:7:enalapril:89-93,med:pmid:40751459,med:pmid:40751459:sec:abstract:sent:7,enalapril,ACEi,89,93,regex
med:pmid:40720062:sec:conclusion:sent:8:enalapril:15-19,med:pmid:40720062,med:pmid:40720062:sec:conclusion:sent:8,enalapril,ACEi,15,19,regex
med:pmid:40697957:sec:results:sent:5:sacubitril_valsartan:64-68,med:pmid:40697957,med:pmid:40697957:sec:results:sent:5,sacubitril_valsartan,ARNI,64,68,regex
med:pmid:40601041:sec:abstract:sent:2:sacubitril_valsartan:128-169,med:pmid:40601041,med:pmid:40601041:sec:abstract:sent:2,sacubitril_valsartan,angiotensin receptor neprilysin inhibitor,128,169,regex
med:pmid:40601041:sec:abstract:sent:2:sacubitril_valsartan:171-175,med:pmid:40601041,med:pmid:40601041:sec:abstract:sent:2,sacubitril_valsartan,ARNI,171,175,regex
med:pmid:40542996:sec:results:sent:11:enalapril:65-104,med:pmid:40542996,med:pmid:40542996:sec:results:sent:11,enalapril,angiotensin converting enzyme inhibitor,65,104,regex
med:pmid:40542996:sec:results:sent:11:enalapril:106-110,med:pmid:40542996,med:pmid:40542996:sec:results:sent:11,enalapril,ACEi,106,110,regex
med:pmid:40542996:sec:results:sent:11:sacubitril_valsartan:195-199,med:pmid:40542996,med:pmid:40542996:sec:results:sent:11,sacubitril_valsartan,ARNi,195,199,regex
med:pmid:40542996:sec:results:sent:11:enalapril:288-292,med:pmid:40542996,med:pmid:40542996:sec:results:sent:11,enalapril,ACEi,288,292,regex
med:pmid:40542996:sec:results:sent:11:sacubitril_valsartan:297-301,med:pmid:40542996,med:pmid:40542996:sec:results:sent:11,sacubitril_valsartan,ARNi,297,301,regex
med:pmid:40542996:sec:results:sent:11:enalapril:370-374,med:pmid:40542996,med:pmid:40542996:sec:results:sent:11,enalapril,ACEi,370,374,regex
med:pmid:40542996:sec:results:sent:11:sacubitril_valsartan:379-383,med:pmid:40542996,med:pmid:40542996:sec:results:sent:11,sacubitril_valsartan,ARNi,379,383,regex
med:pmid:40540814:sec:conclusion:sent:6:enalapril:72-111,med:pmid:40540814,med:pmid:40540814:sec:conclusion:sent:6,enalapril,angiotensin converting enzyme inhibitor,72,111,regex
med:pmid:40476175:sec:title:sent:0:sacubitril_valsartan:53-73,med:pmid:40476175,med:pmid:40476175:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,53,73,regex
med:pmid:40476175:sec:introduction:sent:1:sacubitril_valsartan:219-239,med:pmid:40476175,med:pmid:40476175:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,219,239,regex
med:pmid:40476175:sec:methods:sent:2:sacubitril_valsartan:87-107,med:pmid:40476175,med:pmid:40476175:sec:methods:sent:2,sacubitril_valsartan,sacubitril/valsartan,87,107,regex
med:pmid:40476175:sec:methods:sent:2:sacubitril_valsartan:199-219,med:pmid:40476175,med:pmid:40476175:sec:methods:sent:2,sacubitril_valsartan,sacubitril/valsartan,199,219,regex
med:pmid:40476175:sec:results:sent:6:sacubitril_valsartan:207-227,med:pmid:40476175,med:pmid:40476175:sec:results:sent:6,sacubitril_valsartan,sacubitril/valsartan,207,227,regex
med:pmid:40476175:sec:conclusion:sent:7:sacubitril_valsartan:344-364,med:pmid:40476175,med:pmid:40476175:sec:conclusion:sent:7,sacubitril_valsartan,sacubitril/valsartan,344,364,regex
med:pmid:40450497:sec:title:sent:0:sacubitril_valsartan:11-31,med:pmid:40450497,med:pmid:40450497:sec:title:sent:0,sacubitril_valsartan,Sacubitril/Valsartan,11,31,regex
med:pmid:40450497:sec:introduction:sent:1:sacubitril_valsartan:28-48,med:pmid:40450497,med:pmid:40450497:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,28,48,regex
med:pmid:40450497:sec:introduction:sent:1:enalapril:190-194,med:pmid:40450497,med:pmid:40450497:sec:introduction:sent:1,enalapril,ACEI,190,194,regex
med:pmid:40450497:sec:introduction:sent:1:enalapril:343-347,med:pmid:40450497,med:pmid:40450497:sec:introduction:sent:1,enalapril,ACEI,343,347,regex
med:pmid:40450497:sec:conclusion:sent:9:enalapril:17-21,med:pmid:40450497,med:pmid:40450497:sec:conclusion:sent:9,enalapril,ACEI,17,21,regex
med:pmid:40450497:sec:conclusion:sent:9:enalapril:467-471,med:pmid:40450497,med:pmid:40450497:sec:conclusion:sent:9,enalapril,ACEI,467,471,regex
med:pmid:40397431:sec:title:sent:0:sacubitril_valsartan:20-40,med:pmid:40397431,med:pmid:40397431:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,20,40,regex
med:pmid:40397431:sec:introduction:sent:1:sacubitril_valsartan:58-78,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:1,sacubitril_valsartan,sacubitril/valsartan,58,78,regex
med:pmid:40397431:sec:introduction:sent:2:sacubitril_valsartan:49-69,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:2,sacubitril_valsartan,sacubitril/valsartan,49,69,regex
med:pmid:40397431:sec:introduction:sent:2:enalapril:115-120,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:2,enalapril,ACEIs,115,120,regex
med:pmid:40397431:sec:introduction:sent:6:sacubitril_valsartan:11-31,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:6,sacubitril_valsartan,sacubitril/valsartan,11,31,regex
med:pmid:40397431:sec:introduction:sent:6:enalapril:50-54,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:6,enalapril,ACEI,50,54,regex
med:pmid:40397431:sec:introduction:sent:6:sacubitril_valsartan:71-91,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:6,sacubitril_valsartan,sacubitril/valsartan,71,91,regex
med:pmid:40397431:sec:introduction:sent:6:enalapril:188-192,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:6,enalapril,ACEI,188,192,regex
med:pmid:40397431:sec:introduction:sent:7:sacubitril_valsartan:78-98,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:7,sacubitril_valsartan,sacubitril/valsartan,78,98,regex
med:pmid:40397431:sec:introduction:sent:7:enalapril:120-124,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:7,enalapril,ACEI,120,124,regex
med:pmid:40397431:sec:introduction:sent:8:sacubitril_valsartan:0-20,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:8,sacubitril_valsartan,Sacubitril/valsartan,0,20,regex
med:pmid:40397431:sec:introduction:sent:8:enalapril:71-75,med:pmid:40397431,med:pmid:40397431:sec:introduction:sent:8,enalapril,ACEI,71,75,regex
med:pmid:40397431:sec:conclusion:sent:9:sacubitril_valsartan:228-248,med:pmid:40397431,med:pmid:40397431:sec:conclusion:sent:9,sacubitril_valsartan,sacubitril/valsartan,228,248,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:1:enalapril:147-151,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:1,enalapril,ACEI,147,151,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:1:enalapril:198-202,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:1,enalapril,ACEI,198,202,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:2:enalapril:86-90,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:2,enalapril,ACEI,86,90,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:3:enalapril:100-104,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:3,enalapril,ACEI,100,104,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:4:enalapril:203-207,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:4,enalapril,ACEI,203,207,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:6:enalapril:32-36,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:6,enalapril,ACEI,32,36,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:7:enalapril:170-174,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:7,enalapril,ACEI,170,174,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:8:enalapril:65-69,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:8,enalapril,ACEI,65,69,regex
agr:hash:a2b9cb83a8ab:sec:abstract:sent:9:enalapril:93-97,agr:hash:a2b9cb83a8ab,agr:hash:a2b9cb83a8ab:sec:abstract:sent:9,enalapril,ACEI,93,97,regex
med:pmid:40302030:sec:introduction:sent:1:enalapril:152-156,med:pmid:40302030,med:pmid:40302030:sec:introduction:sent:1,enalapril,ACEI,152,156,regex
med:pmid:40302030:sec:introduction:sent:1:sacubitril_valsartan:236-240,med:pmid:40302030,med:pmid:40302030:sec:introduction:sent:1,sacubitril_valsartan,ARNI,236,240,regex
med:pmid:40302030:sec:results:sent:2:enalapril:91-95,med:pmid:40302030,med:pmid:40302030:sec:results:sent:2,enalapril,ACEI,91,95,regex
med:pmid:40302030:sec:results:sent:5:enalapril:44-48,med:pmid:40302030,med:pmid:40302030:sec:results:sent:5,enalapril,ACEI,44,48,regex
med:pmid:40302030:sec:results:sent:5:sacubitril_valsartan:67-71,med:pmid:40302030,med:pmid:40302030:sec:results:sent:5,sacubitril_valsartan,ARNI,67,71,regex
med:pmid:40300786:sec:introduction:sent:8:sacubitril_valsartan:120-124,med:pmid:40300786,med:pmid:40300786:sec:introduction:sent:8,sacubitril_valsartan,ARNI,120,124,regex
med:pmid:40300786:sec:conclusion:sent:12:sacubitril_valsartan:28-32,med:pmid:40300786,med:pmid:40300786:sec:conclusion:sent:12,sacubitril_valsartan,ARNI,28,32,regex
med:pmid:40290521:sec:introduction:sent:1:enalapril:63-67,med:pmid:40290521,med:pmid:40290521:sec:introduction:sent:1,enalapril,ACEI,63,67,regex
med:pmid:40290521:sec:introduction:sent:2:enalapril:88-92,med:pmid:40290521,med:pmid:40290521:sec:introduction:sent:2,enalapril,ACEI,88,92,regex
med:pmid:40290521:sec:introduction:sent:3:enalapril:72-76,med:pmid:40290521,med:pmid:40290521:sec:introduction:sent:3,enalapril,ACEI,72,76,regex
med:pmid:40290521:sec:introduction:sent:3:enalapril:170-174,med:pmid:40290521,med:pmid:40290521:sec:introduction:sent:3,enalapril,ACEI,170,174,regex
med:pmid:40290521:sec:introduction:sent:3:enalapril:371-375,med:pmid:40290521,med:pmid:40290521:sec:introduction:sent:3,enalapril,ACEI,371,375,regex
med:pmid:40290521:sec:introduction:sent:3:enalapril:463-467,med:pmid:40290521,med:pmid:40290521:sec:introduction:sent:3,enalapril,ACEI,463,467,regex
med:pmid:40290521:sec:results:sent:5:enalapril:357-361,med:pmid:40290521,med:pmid:40290521:sec:results:sent:5,enalapril,ACEI,357,361,regex
med:pmid:40290521:sec:conclusion:sent:6:enalapril:109-113,med:pmid:40290521,med:pmid:40290521:sec:conclusion:sent:6,enalapril,ACEI,109,113,regex
med:pmid:40290521:sec:conclusion:sent:7:enalapril:169-173,med:pmid:40290521,med:pmid:40290521:sec:conclusion:sent:7,enalapril,ACEI,169,173,regex
med:pmid:40240862:sec:title:sent:0:sacubitril_valsartan:64-84,med:pmid:40240862,med:pmid:40240862:sec:title:sent:0,sacubitril_valsartan,sacubitril/valsartan,64,84,regex
med:pmid:40240862:sec:title:sent:0:sacubitril_valsartan:113-117,med:pmid:40240862,med:pmid:40240862:sec:title:sent:0,sacubitril_valsartan,ARNI,113,117,regex
med:pmid:40240862:sec:introduction:sent:1:sacubitril_valsartan:44-48,med:pmid:40240862,med:pmid:40240862:sec:introduction:sent:1,sacubitril_valsartan,ARNI,44,48,regex
med:pmid:40240862:sec:introduction:sent:2:sacubitril_valsartan:59-63,med:pmid:40240862,med:pmid:40240862:sec:introduction:sent:2,sacubitril_valsartan,ARNI,59,63,regex
med:pmid:40240862:sec:results:sent:3:sacubitril_valsartan:41-45,med:pmid:40240862,med:pmid:40240862:sec:results:sent:3,sacubitril_valsartan,ARNI,41,45,regex
med:pmid:40240862:sec:results:sent:3:sacubitril_valsartan:188-192,med:pmid:40240862,med:pmid:40240862:sec:results:sent:3,sacubitril_valsartan,ARNI,188,192,regex
med:pmid:40240862:sec:results:sent:3:sacubitril_valsartan:211-215,med:pmid:40240862,med:pmid:40240862:sec:results:sent:3,sacubitril_valsartan,ARNI,211,215,regex
